lambda,returns
0.645,-0.002161942776133831
0.646,-0.0021078994091843217
0.647,-0.002053856042234823
0.648,-0.0019998126752853174
0.649,-0.0019457693083358082
0.65,-0.0018917259413862991
0.651,-0.0018376825744368004
0.652,-0.0017836392074872913
0.653,-0.0017295958405377926
0.654,-0.0016755524735882835
0.655,-0.0016215091066387743
0.656,-0.001567465739689279
0.657,-0.0015134223727397665
0.658,-0.0014593790057902782
0.659,-0.001405335638840769
0.66,-0.001351292271891267
0.661,-0.0012972489049417543
0.662,-0.001243205537992259
0.663,-0.0011891621710427465
0.664,-0.0011351188040932408
0.665,-0.0010810754371437456
0.666,-0.00102703207019424
0.667,-0.0009729887032447239
0.668,-0.0009189453362952252
0.669,-0.0008649019693457299
0.67,-0.0008108586023962208
0.671,-0.0007568152354467152
0.672,-0.000702771868497206
0.673,-0.0006487285015477004
0.674,-0.0005946851345982086
0.675,-0.000540641767648703
0.676,-0.00048659840069919386
0.677,-0.0004325550337496986
0.678,-0.00037851166680018256
0.679,-0.00032446829985067344
0.68,-0.00027042493290118513
0.681,-0.00021638156595167601
0.682,-0.00016233819900217036
0.683,-0.00010829483205266471
0.684,-5.425146510316253e-05
0.685,-2.0809815365341322e-07
0.686,5.3835268795855706e-05
0.687,0.00010787863574535442
0.6880000000000001,0.00016192200269486007
0.6890000000000001,0.00021596536964435878
0.6900000000000001,0.00027000873659386443
0.6910000000000001,0.000324052103543377
0.6920000000000001,0.00037809547049288267
0.6930000000000001,0.00043213883744238485
0.6940000000000001,0.0004861822043918801
0.6950000000000001,0.0005402255713413857
0.6960000000000001,0.0005942689382908879
0.6970000000000001,0.0006483123052403901
0.6980000000000001,0.0007023556721899096
0.6990000000000001,0.0007563990391393945
0.7000000000000001,0.000810442406088907
0.7010000000000001,0.0008644857730384092
0.7020000000000001,0.0009185291399879184
0.7030000000000001,0.0009725725069374275
0.704,0.0010266158738869158
0.705,0.0010806592408364284
0.706,0.0011347026077859132
0.707,0.0011887459747354258
0.708,0.001242789341684928
0.709,0.0012968327086344336
0.71,0.0013508760755839462
0.711,0.0014049194425334345
0.712,0.001458962809482954
0.713,0.0015130061764324666
0.714,0.001567049543381955
0.715,0.0016210929103314606
0.716,0.0016751362772809628
0.717,0.0017291796442304719
0.718,0.001783223011179981
0.719,0.0018372663781294832
0.72,0.0018913097450789819
0.721,0.001945353112028491
0.722,0.001999396478978
0.723,0.0020534398459274954
0.724,0.0021074832128770045
0.725,0.0021615265798265067
0.726,0.0022155699467760123
0.727,0.002269613313725525
0.728,0.002323656680675027
0.729,0.0023777000476245223
0.73,0.002431743414574035
0.731,0.002485786781523537
0.732,0.0025398301484730428
0.733,0.002593873515422538
0.734,0.00264791688237204
0.735,0.0027019602493215562
0.736,0.002756003616271055
0.737,0.0028100469832205606
0.738,0.002864090350170073
0.739,0.0029181337171195684
0.74,0.0029721770840690637
0.741,0.003026220451018573
0.742,0.003080263817968082
0.743,0.003134307184917584
0.744,0.003188350551867093
0.745,0.003242393918816592
0.746,0.003296437285766101
0.747,0.0033504806527155963
0.748,0.0034045240196651054
0.749,0.0034585673866146076
0.75,0.0035126107535641132
0.751,0.0035666541205136085
0.752,0.003620697487463121
0.753,0.0036747408544126267
0.754,0.003728784221362129
0.755,0.0037828275883116276
0.756,0.0038368709552611437
0.757,0.003890914322210646
0.758,0.0039449576891601446
0.759,0.00399900105610965
0.76,0.004053044423059156
0.761,0.004107087790008658
0.762,0.004161131156958174
0.763,0.004215174523907673
0.764,0.0042692178908571715
0.765,0.004323261257806674
0.766,0.004377304624756183
0.767,0.004431347991705678
0.768,0.004485391358655187
0.769,0.004539434725604686
0.77,0.004593478092554209
0.771,0.004647521459503694
0.772,0.00470156482645321
0.773,0.004755608193402712
0.774,0.004809651560352209
0.775,0.004863694927301727
0.776,0.004917738294251217
0.777,0.0049717816612007346
0.778,0.00502582502815023
0.779,0.005079868395099741
0.78,0.005133911762049245
0.781,0.005187955128998743
0.782,0.005241998495948247
0.783,0.005296041862897756
0.784,0.005350085229847257
0.785,0.005404128596796752
0.786,0.005458171963746265
0.787,0.005512215330695774
0.788,0.005566258697645278
0.789,0.005620302064594776
0.79,0.005674345431544287
0.791,0.005728388798493779
0.792,0.005782432165443297
0.793,0.005836475532392797
0.794,0.005890518899342301
0.795,0.005944562266291807
0.796,0.005998605633241307
0.797,0.006052649000190816
0.798,0.006106692367140317
0.799,0.006160735734089824
0.8,0.006214779101039326
0.801,0.006268822467988832
0.802,0.006322865834938336
0.803,0.006376909201887836
0.804,0.006430952568837349
0.805,0.006484995935786848
0.806,0.006539039302736353
0.807,0.0065930826696858555
0.808,0.006647126036635361
0.809,0.006701169403584867
0.81,0.006755212770534369
0.811,0.006809256137483868
0.812,0.006863299504433377
0.8130000000000001,0.0069173428713828825
0.8140000000000001,0.006971386238332371
0.8150000000000001,0.007025429605281883
0.8160000000000001,0.007079472972231399
0.8170000000000001,0.007133516339180907
0.8180000000000001,0.0071875597061304
0.8190000000000001,0.007241603073079906
0.8200000000000001,0.007295646440029413
0.8210000000000001,0.0073496898069789155
0.8220000000000001,0.007403733173928414
0.8230000000000001,0.007457776540877932
0.8240000000000001,0.007511819907827422
0.8250000000000001,0.0075658632747769225
0.8260000000000001,0.007619906641726442
0.8270000000000001,0.007673950008675948
0.8280000000000001,0.007727993375625443
0.8290000000000001,0.0077820367425749555
0.8300000000000001,0.007836080109524454
0.8310000000000001,0.007890123476473955
0.8320000000000001,0.007944166843423462
0.833,0.007998210210372954
0.834,0.008052253577322463
0.835,0.00810629694427197
0.836,0.008160340311221473
0.837,0.008214383678170985
0.838,0.008268427045120479
0.839,0.008322470412069983
0.84,0.008376513779019493
0.841,0.008430557145969002
0.842,0.008484600512918505
0.843,0.008538643879867998
0.844,0.008592687246817502
0.845,0.008646730613767003
0.846,0.00870077398071651
0.847,0.008754817347666016
0.848,0.008808860714615518
0.849,0.00886290408156503
0.85,0.008916947448514522
0.851,0.008970990815464033
0.852,0.009025034182413544
0.853,0.009079077549363039
0.854,0.00913312091631255
0.855,0.009187164283262056
0.856,0.009241207650211556
0.857,0.00929525101716106
0.858,0.009349294384110567
0.859,0.009403337751060073
0.86,0.009457381118009575
0.861,0.009511424484959076
0.862,0.009565467851908578
0.863,0.009619511218858089
0.864,0.0096735545858076
0.865,0.0097275979527571
0.866,0.009781641319706602
0.867,0.009835684686656103
0.868,0.009889728053605613
0.869,0.009943771420555109
0.87,0.009997814787504614
0.871,0.010051858154454127
0.872,0.010105901521403624
0.873,0.01015994488835313
0.874,0.01021398825530264
0.875,0.010268031622252137
0.876,0.010322074989201643
0.877,0.010376118356151154
0.878,0.010430161723100663
0.879,0.010484205090050155
0.88,0.010538248456999664
0.881,0.01059229182394917
0.882,0.010646335190898661
0.883,0.010700378557848177
0.884,0.010754421924797678
0.885,0.01080846529174718
0.886,0.010862508658696684
0.887,0.010916552025646186
0.888,0.010970595392595692
0.889,0.011024638759545204
0.89,0.011078682126494698
0.891,0.011132725493444205
0.892,0.01118676886039371
0.893,0.011240812227343215
0.894,0.011294855594292726
0.895,0.011348898961242224
0.896,0.011402942328191727
0.897,0.011456985695141236
0.898,0.011511029062090738
0.899,0.011565072429040237
0.9,0.011619115795989742
0.901,0.011673159162939251
0.902,0.011727202529888755
0.903,0.011781245896838263
0.904,0.011835289263787761
0.905,0.011889332630737265
0.906,0.011943375997686774
0.907,0.011997419364636263
0.908,0.012051462731585782
0.909,0.012105506098535283
0.91,0.012159549465484795
0.911,0.012213592832434294
0.912,0.012267636199383803
0.913,0.012321679566333298
0.914,0.012375722933282799
0.915,0.012429766300232315
0.916,0.012483809667181808
0.917,0.012537853034131309
0.918,0.012591896401080825
0.919,0.012645939768030322
0.92,0.012699983134979836
0.921,0.012754026501929331
0.922,0.012808069868878835
0.923,0.012862113235828348
0.924,0.012916156602777836
0.925,0.01297019996972735
0.926,0.013024243336676861
0.927,0.01307828670362636
0.928,0.013132330070575866
0.929,0.013186373437525373
0.93,0.013240416804474874
0.931,0.013294460171424376
0.932,0.013348503538373881
0.933,0.013402546905323382
0.934,0.013456590272272882
0.935,0.013510633639222397
0.936,0.013564677006171895
0.937,0.013618720373121396
0.9380000000000001,0.013672763740070908
0.9390000000000001,0.01372680710702041
0.9400000000000001,0.01378085047396992
0.9410000000000001,0.013834893840919417
0.9420000000000001,0.013888937207868915
0.9430000000000001,0.013942980574818433
0.9440000000000001,0.013997023941767928
0.9450000000000001,0.014051067308717434
0.9460000000000001,0.014105110675666943
0.9470000000000001,0.014159154042616438
0.9480000000000001,0.014213197409565947
0.9490000000000001,0.014267240776515453
0.9500000000000001,0.01432128414346495
0.9510000000000001,0.014375327510414464
0.9520000000000001,0.01442937087736397
0.9530000000000001,0.014483414244313457
0.9540000000000001,0.014537457611262971
0.9550000000000001,0.01459150097821247
0.9560000000000001,0.014645544345161979
0.9570000000000001,0.014699587712111483
