lambda,returns
0.112,-0.009059877914859668
0.113,-0.009062518494022967
0.114,-0.009065159073186287
0.115,-0.009067799652349589
0.116,-0.009070440231512902
0.117,-0.009073080810676225
0.11800000000000001,-0.009075721389839541
0.11900000000000001,-0.00907836196900285
0.12,-0.009081002548166149
0.121,-0.009083643127329448
0.122,-0.009086283706492771
0.123,-0.009088924285656084
0.124,-0.00909156486481938
0.125,-0.009094205443982713
0.126,-0.009096846023146008
0.127,-0.009099486602309335
0.128,-0.009102127181472634
0.129,-0.009104767760635922
0.13,-0.009107408339799242
0.131,-0.009110048918962547
0.132,-0.009112689498125888
0.133,-0.009115330077289197
0.134,-0.009117970656452496
0.135,-0.009120611235615816
0.136,-0.0091232518147791
0.137,-0.009125892393942417
0.138,-0.009128532973105737
0.139,-0.00913117355226905
0.14,-0.009133814131432362
0.14100000000000001,-0.009136454710595678
0.14200000000000002,-0.009139095289758956
0.14300000000000002,-0.009141735868922314
0.14400000000000002,-0.00914437644808562
0.145,-0.009147017027248894
0.146,-0.009149657606412218
0.147,-0.009152298185575527
0.148,-0.009154938764738822
0.149,-0.009157579343902149
0.15,-0.009160219923065469
0.151,-0.009162860502228785
0.152,-0.009165501081392077
0.153,-0.009168141660555393
0.154,-0.009170782239718664
0.155,-0.009173422818882018
0.156,-0.009176063398045324
0.157,-0.009178703977208647
0.158,-0.009181344556371946
0.159,-0.009183985135535262
0.16,-0.009186625714698568
0.161,-0.009189266293861863
0.162,-0.009191906873025187
0.163,-0.009194547452188489
0.164,-0.009197188031351805
0.165,-0.009199828610515125
0.166,-0.00920246918967843
0.167,-0.009205109768841733
0.168,-0.009207750348005042
0.169,-0.009210390927168341
0.17,-0.009213031506331678
0.171,-0.009215672085494998
0.17200000000000001,-0.00921831266465828
0.17300000000000001,-0.009220953243821595
0.17400000000000002,-0.009223593822984887
0.17500000000000002,-0.009226234402148203
0.176,-0.009228874981311544
0.177,-0.009231515560474825
0.178,-0.009234156139638145
0.179,-0.009236796718801472
0.18,-0.009239437297964774
0.181,-0.0092420778771281
0.182,-0.0092447184562914
0.183,-0.009247359035454712
0.184,-0.009249999614618018
0.185,-0.009252640193781341
0.186,-0.009255280772944637
0.187,-0.009257921352107935
0.188,-0.009260561931271241
0.189,-0.009263202510434557
0.19,-0.009265843089597877
0.191,-0.00926848366876119
0.192,-0.009271124247924489
0.193,-0.009273764827087805
0.194,-0.009276405406251121
0.195,-0.00927904598541443
0.196,-0.009281686564577743
0.197,-0.009284327143741063
0.198,-0.009286967722904365
0.199,-0.009289608302067688
0.2,-0.009292248881230994
0.201,-0.009294889460394286
0.202,-0.009297530039557592
0.203,-0.009300170618720936
0.20400000000000001,-0.009302811197884234
0.20500000000000002,-0.00930545177704753
0.20600000000000002,-0.00930809235621086
0.20700000000000002,-0.009310732935374148
0.20800000000000002,-0.009313373514537465
0.209,-0.009316014093700795
0.21,-0.009318654672864073
0.211,-0.0093212952520274
0.212,-0.009323935831190708
0.213,-0.009326576410354014
0.214,-0.009329216989517334
0.215,-0.00933185756868064
0.216,-0.009334498147843928
0.217,-0.009337138727007255
0.218,-0.009339779306170571
0.219,-0.009342419885333887
0.22,-0.009345060464497196
0.221,-0.009347701043660516
0.222,-0.009350341622823818
0.223,-0.009352982201987138
0.224,-0.00935562278115043
0.225,-0.009358263360313732
0.226,-0.009360903939477059
0.227,-0.009363544518640358
0.228,-0.009366185097803667
0.229,-0.009368825676966987
0.23,-0.009371466256130286
0.231,-0.009374106835293623
0.232,-0.009376747414456914
0.233,-0.009379387993620224
0.234,-0.009382028572783526
0.23500000000000001,-0.009384669151946856
0.23600000000000002,-0.009387309731110169
0.23700000000000002,-0.009389950310273468
0.23800000000000002,-0.00939259088943677
0.23900000000000002,-0.00939523146860009
0.24,-0.009397872047763395
0.241,-0.009400512626926698
0.242,-0.009403153206090031
0.243,-0.00940579378525333
0.244,-0.009408434364416643
0.245,-0.009411074943579956
0.246,-0.009413715522743244
0.247,-0.009416356101906578
0.248,-0.00941899668106988
0.249,-0.009421637260233196
0.25,-0.009424277839396509
0.251,-0.009426918418559818
0.252,-0.009429558997723131
0.253,-0.00943219957688644
0.254,-0.009434840156049742
0.255,-0.009437480735213055
0.256,-0.009440121314376371
0.257,-0.009442761893539684
0.258,-0.00944540247270299
0.259,-0.009448043051866306
0.26,-0.009450683631029605
0.261,-0.009453324210192914
0.262,-0.00945596478935622
0.263,-0.009458605368519547
0.264,-0.009461245947682842
0.265,-0.009463886526846169
0.266,-0.009466527106009478
0.267,-0.009469167685172773
0.268,-0.009471808264336086
0.269,-0.009474448843499395
0.27,-0.009477089422662722
0.271,-0.009479730001826028
0.272,-0.00948237058098932
0.273,-0.009485011160152643
0.274,-0.009487651739315942
0.275,-0.00949029231847925
0.276,-0.00949293289764257
0.277,-0.00949557347680588
0.278,-0.009498214055969185
0.279,-0.009500854635132505
0.28,-0.009503495214295804
0.281,-0.009506135793459117
0.28200000000000003,-0.00950877637262245
0.28300000000000003,-0.009511416951785766
0.28400000000000003,-0.009514057530949051
0.28500000000000003,-0.009516698110112368
0.28600000000000003,-0.009519338689275673
0.28700000000000003,-0.009521979268438983
0.28800000000000003,-0.009524619847602302
0.289,-0.009527260426765605
0.29,-0.009529901005928924
0.291,-0.009532541585092237
0.292,-0.00953518216425554
0.293,-0.009537822743418842
0.294,-0.009540463322582165
0.295,-0.00954310390174547
0.296,-0.009545744480908783
0.297,-0.009548385060072086
0.298,-0.009551025639235395
0.299,-0.009553666218398715
0.3,-0.009556306797562024
0.301,-0.00955894737672533
0.302,-0.009561587955888656
0.303,-0.009564228535051952
0.304,-0.009566869114215254
0.305,-0.00956950969337858
0.306,-0.0095721502725419
0.307,-0.009574790851705199
0.308,-0.009577431430868498
0.309,-0.009580072010031825
0.31,-0.009582712589195134
0.311,-0.00958535316835844
0.312,-0.009587993747521752
0.313,-0.009590634326685062
0.314,-0.009593274905848364
0.315,-0.009595915485011694
0.316,-0.009598556064175003
0.317,-0.009601196643338299
0.318,-0.009603837222501608
0.319,-0.009606477801664935
0.32,-0.009609118380828233
0.321,-0.009611758959991546
0.322,-0.009614399539154841
0.323,-0.009617040118318158
0.324,-0.009619680697481467
0.325,-0.009622321276644787
0.326,-0.009624961855808096
0.327,-0.009627602434971402
0.328,-0.009630243014134707
0.329,-0.00963288359329802
0.33,-0.00963552417246133
0.331,-0.009638164751624653
0.332,-0.009640805330787944
0.333,-0.00964344590995126
0.334,-0.009646086489114573
0.335,-0.009648727068277886
0.336,-0.009651367647441192
0.337,-0.009654008226604501
0.338,-0.009656648805767824
0.339,-0.009659289384931137
0.34,-0.00966192996409445
0.341,-0.009664570543257752
0.342,-0.009667211122421058
0.343,-0.009669851701584374
0.34400000000000003,-0.009672492280747673
0.34500000000000003,-0.009675132859911006
0.34600000000000003,-0.009677773439074305
0.34700000000000003,-0.009680414018237604
0.34800000000000003,-0.009683054597400924
0.34900000000000003,-0.009685695176564226
0.35000000000000003,-0.009688335755727542
0.35100000000000003,-0.009690976334890862
0.352,-0.009693616914054164
0.353,-0.009696257493217484
0.354,-0.009698898072380793
0.355,-0.009701538651544092
0.356,-0.009704179230707408
0.357,-0.009706819809870707
0.358,-0.009709460389034034
0.359,-0.009712100968197326
0.36,-0.009714741547360656
0.361,-0.009717382126523962
0.362,-0.009720022705687274
0.363,-0.009722663284850577
0.364,-0.009725303864013893
0.365,-0.009727944443177206
0.366,-0.009730585022340518
0.367,-0.009733225601503814
0.368,-0.00973586618066713
0.369,-0.009738506759830439
0.37,-0.009741147338993748
0.371,-0.009743787918157065
0.372,-0.009746428497320363
0.373,-0.009749069076483693
0.374,-0.009751709655646992
0.375,-0.009754350234810309
0.376,-0.009756990813973618
0.377,-0.00975963139313692
0.378,-0.009762271972300219
0.379,-0.009764912551463552
0.38,-0.009767553130626858
0.381,-0.009770193709790168
0.382,-0.009772834288953466
0.383,-0.009775474868116783
0.384,-0.009778115447280099
0.385,-0.009780756026443398
0.386,-0.00978339660560672
0.387,-0.009786037184770044
0.388,-0.00978867776393334
0.389,-0.009791318343096655
0.39,-0.009793958922259961
0.391,-0.009796599501423274
0.392,-0.009799240080586576
0.393,-0.009801880659749893
0.394,-0.009804521238913195
0.395,-0.009807161818076508
0.396,-0.009809802397239817
0.397,-0.009812442976403137
0.398,-0.009815083555566453
0.399,-0.009817724134729752
0.4,-0.009820364713893071
0.401,-0.009823005293056391
0.402,-0.009825645872219683
0.403,-0.009828286451382975
0.404,-0.009830927030546298
0.405,-0.009833567609709621
0.406,-0.00983620818887293
0.40700000000000003,-0.009838848768036229
0.40800000000000003,-0.009841489347199542
0.40900000000000003,-0.009844129926362858
0.41000000000000003,-0.009846770505526164
0.41100000000000003,-0.009849411084689473
0.41200000000000003,-0.009852051663852807
0.41300000000000003,-0.009854692243016116
0.41400000000000003,-0.009857332822179415
0.41500000000000004,-0.009859973401342724
0.41600000000000004,-0.009862613980506037
0.417,-0.00986525455966935
0.418,-0.009867895138832641
0.419,-0.009870535717995961
0.42,-0.00987317629715927
0.421,-0.009875816876322576
0.422,-0.009878457455485896
0.423,-0.009881098034649205
0.424,-0.009883738613812504
0.425,-0.009886379192975827
0.426,-0.009889019772139133
0.427,-0.009891660351302456
0.428,-0.009894300930465776
0.429,-0.00989694150962906
0.43,-0.00989958208879238
0.431,-0.00990222266795569
0.432,-0.009904863247119002
0.433,-0.009907503826282311
0.434,-0.009910144405445631
0.435,-0.00991278498460893
0.436,-0.00991542556377224
0.437,-0.009918066142935549
0.438,-0.009920706722098856
0.439,-0.009923347301262176
0.44,-0.00992598788042549
0.441,-0.009928628459588796
0.442,-0.009931269038752109
0.443,-0.009933909617915418
0.444,-0.00993655019707872
0.445,-0.009939190776242031
0.446,-0.009941831355405354
0.447,-0.009944471934568657
0.448,-0.009947112513731954
0.449,-0.009949753092895273
0.45,-0.009952393672058574
0.451,-0.009955034251221889
0.452,-0.009957674830385196
0.453,-0.00996031540954852
0.454,-0.009962955988711823
0.455,-0.009965596567875136
0.456,-0.009968237147038457
0.457,-0.009970877726201768
0.458,-0.009973518305365078
0.459,-0.009976158884528383
0.46,-0.00997879946369168
0.461,-0.009981440042854995
0.462,-0.009984080622018296
0.463,-0.009986721201181617
0.464,-0.009989361780344925
0.465,-0.009992002359508234
0.466,-0.009994642938671552
0.467,-0.00999728351783486
0.468,-0.009999924096998184
0.46900000000000003,-0.010002564676161486
0.47000000000000003,-0.010005205255324797
0.47100000000000003,-0.010007845834488108
0.47200000000000003,-0.010010486413651421
0.47300000000000003,-0.010013126992814717
0.47400000000000003,-0.010015767571978036
0.47500000000000003,-0.010018408151141354
0.47600000000000003,-0.01002104873030465
0.47700000000000004,-0.010023689309467962
0.47800000000000004,-0.01002632988863128
0.47900000000000004,-0.010028970467794595
0.48,-0.010031611046957913
0.481,-0.010034251626121203
0.482,-0.01003689220528451
0.483,-0.010039532784447825
0.484,-0.01004217336361113
0.485,-0.010044813942774448
0.486,-0.01004745452193775
0.487,-0.010050095101101072
0.488,-0.010052735680264383
0.489,-0.010055376259427689
0.49,-0.01005801683859101
0.491,-0.010060657417754314
0.492,-0.010063297996917617
0.493,-0.010065938576080933
0.494,-0.010068579155244254
0.495,-0.010071219734407553
0.496,-0.010073860313570857
0.497,-0.010076500892734168
0.498,-0.010079141471897486
0.499,-0.010081782051060804
0.5,-0.010084422630224105
0.501,-0.010087063209387421
0.502,-0.010089703788550739
0.503,-0.010092344367714038
0.504,-0.010094984946877357
0.505,-0.010097625526040667
0.506,-0.010100266105203969
0.507,-0.010102906684367275
0.508,-0.010105547263530584
0.509,-0.010108187842693897
0.51,-0.010110828421857208
0.511,-0.010113469001020517
0.512,-0.010116109580183835
0.513,-0.01011875015934713
0.514,-0.010121390738510457
0.515,-0.010124031317673754
0.516,-0.010126671896837077
0.517,-0.010129312476000395
0.518,-0.010131953055163699
0.519,-0.010134593634327007
0.52,-0.010137234213490321
0.521,-0.010139874792653636
0.522,-0.010142515371816927
0.523,-0.010145155950980249
0.524,-0.010147796530143555
0.525,-0.01015043710930686
0.526,-0.010153077688470177
0.527,-0.010155718267633498
0.528,-0.010158358846796809
0.529,-0.010160999425960125
0.53,-0.010163640005123417
0.531,-0.010166280584286718
0.532,-0.010168921163450044
0.533,-0.010171561742613354
0.534,-0.010174202321776668
0.535,-0.01017684290093997
0.536,-0.010179483480103276
0.537,-0.01018212405926659
0.538,-0.010184764638429909
0.539,-0.010187405217593204
0.54,-0.010190045796756534
0.541,-0.010192686375919831
0.542,-0.010195326955083139
0.543,-0.01019796753424646
0.544,-0.010200608113409757
0.545,-0.010203248692573066
0.546,-0.010205889271736374
0.547,-0.010208529850899694
0.548,-0.01021117043006301
0.549,-0.010213811009226309
0.55,-0.010216451588389627
0.551,-0.010219092167552934
0.552,-0.010221732746716247
0.553,-0.010224373325879565
0.554,-0.010227013905042874
0.555,-0.010229654484206183
0.556,-0.010232295063369484
0.557,-0.010234935642532795
0.558,-0.01023757622169611
0.559,-0.010240216800859422
0.56,-0.010242857380022731
0.561,-0.010245497959186054
0.562,-0.010248138538349346
0.5630000000000001,-0.01025077911751266
0.5640000000000001,-0.01025341969667598
0.5650000000000001,-0.01025606027583929
0.5660000000000001,-0.010258700855002594
0.5670000000000001,-0.010261341434165914
0.5680000000000001,-0.010263982013329202
0.5690000000000001,-0.01026662259249253
0.5700000000000001,-0.010269263171655843
0.5710000000000001,-0.010271903750819147
0.5720000000000001,-0.010274544329982465
0.5730000000000001,-0.010277184909145769
0.5740000000000001,-0.010279825488309078
0.5750000000000001,-0.010282466067472384
0.5760000000000001,-0.010285106646635712
0.577,-0.010287747225799003
0.578,-0.01029038780496232
0.579,-0.010293028384125625
0.58,-0.010295668963288944
0.581,-0.010298309542452252
0.582,-0.010300950121615561
0.583,-0.01030359070077887
0.584,-0.010306231279942188
0.585,-0.010308871859105492
0.586,-0.010311512438268793
0.587,-0.01031415301743211
0.588,-0.01031679359659543
0.589,-0.01031943417575873
0.59,-0.010322074754922049
0.591,-0.010324715334085353
0.592,-0.01032735591324867
0.593,-0.010329996492411979
0.594,-0.010332637071575276
0.595,-0.010335277650738595
0.596,-0.010337918229901905
0.597,-0.010340558809065216
0.598,-0.010343199388228532
0.599,-0.010345839967391844
0.6,-0.01034848054655515
0.601,-0.010351121125718446
0.602,-0.010353761704881767
0.603,-0.010356402284045087
0.604,-0.010359042863208389
0.605,-0.010361683442371704
0.606,-0.010364324021535016
0.607,-0.010366964600698325
0.608,-0.010369605179861621
0.609,-0.010372245759024946
0.61,-0.010374886338188253
0.611,-0.010377526917351563
0.612,-0.010380167496514877
0.613,-0.010382808075678193
0.614,-0.010385448654841492
0.615,-0.010388089234004801
0.616,-0.01039072981316811
0.617,-0.010393370392331422
0.618,-0.010396010971494746
0.619,-0.010398651550658047
0.62,-0.010401292129821363
0.621,-0.010403932708984666
0.622,-0.010406573288147978
0.623,-0.010409213867311288
0.624,-0.0104118544464746
0.625,-0.010414495025637911
0.626,-0.010417135604801226
0.627,-0.010419776183964525
0.628,-0.010422416763127839
0.629,-0.010425057342291159
0.63,-0.010427697921454456
0.631,-0.010430338500617772
0.632,-0.010432979079781083
0.633,-0.0104356196589444
0.634,-0.010438260238107708
0.635,-0.010440900817271018
0.636,-0.010443541396434315
0.637,-0.01044618197559763
0.638,-0.010448822554760939
0.639,-0.010451463133924256
0.64,-0.010454103713087566
0.641,-0.010456744292250882
0.642,-0.01045938487141418
0.643,-0.010462025450577495
0.644,-0.010464666029740805
0.645,-0.010467306608904116
0.646,-0.010469947188067423
0.647,-0.010472587767230732
0.648,-0.010475228346394045
0.649,-0.010477868925557356
0.65,-0.010480509504720664
0.651,-0.010483150083883995
0.652,-0.010485790663047294
0.653,-0.010488431242210607
0.654,-0.010491071821373904
0.655,-0.010493712400537224
0.656,-0.010496352979700533
0.657,-0.010498993558863842
0.658,-0.010501634138027158
0.659,-0.010504274717190457
0.66,-0.010506915296353767
0.661,-0.010509555875517083
0.662,-0.010512196454680392
0.663,-0.010514837033843705
0.664,-0.010517477613007007
0.665,-0.010520118192170328
0.666,-0.010522758771333629
0.667,-0.010525399350496943
0.668,-0.010528039929660263
0.669,-0.01053068050882357
0.67,-0.010533321087986885
0.671,-0.01053596166715019
0.672,-0.010538602246313488
0.673,-0.010541242825476816
0.674,-0.010543883404640119
0.675,-0.010546523983803435
0.676,-0.01054916456296674
0.677,-0.010551805142130059
0.678,-0.010554445721293366
0.679,-0.01055708630045668
0.68,-0.010559726879619985
0.681,-0.01056236745878329
0.682,-0.010565008037946605
0.683,-0.010567648617109909
0.684,-0.010570289196273223
0.685,-0.010572929775436533
0.686,-0.010575570354599838
0.687,-0.010578210933763162
0.6880000000000001,-0.010580851512926471
0.6890000000000001,-0.010583492092089768
0.6900000000000001,-0.010586132671253086
0.6910000000000001,-0.010588773250416397
0.6920000000000001,-0.010591413829579703
0.6930000000000001,-0.010594054408743019
0.6940000000000001,-0.010596694987906333
0.6950000000000001,-0.010599335567069646
0.6960000000000001,-0.01060197614623294
0.6970000000000001,-0.01060461672539626
0.6980000000000001,-0.010607257304559558
0.6990000000000001,-0.010609897883722888
0.7000000000000001,-0.010612538462886192
0.7010000000000001,-0.010615179042049505
0.7020000000000001,-0.010617819621212811
0.7030000000000001,-0.010620460200376122
0.704,-0.010623100779539433
0.705,-0.010625741358702737
0.706,-0.010628381937866069
0.707,-0.01063102251702935
0.708,-0.010633663096192672
0.709,-0.010636303675355981
0.71,-0.010638944254519292
0.711,-0.010641584833682601
0.712,-0.010644225412845914
0.713,-0.01064686599200922
0.714,-0.01064950657117254
0.715,-0.010652147150335845
0.716,-0.010654787729499161
0.717,-0.010657428308662478
0.718,-0.01066006888782578
0.719,-0.010662709466989084
0.72,-0.010665350046152402
0.721,-0.010667990625315706
0.722,-0.010670631204479024
0.723,-0.01067327178364233
0.724,-0.010675912362805634
0.725,-0.010678552941968953
0.726,-0.010681193521132254
0.727,-0.010683834100295565
0.728,-0.010686474679458892
0.729,-0.010689115258622192
0.73,-0.010691755837785503
0.731,-0.01069439641694881
0.732,-0.010697036996112127
0.733,-0.010699677575275434
0.734,-0.010702318154438745
0.735,-0.010704958733602053
0.736,-0.010707599312765367
0.737,-0.010710239891928677
0.738,-0.010712880471091988
0.739,-0.010715521050255295
0.74,-0.010718161629418615
0.741,-0.010720802208581919
0.742,-0.010723442787745226
0.743,-0.010726083366908539
0.744,-0.01072872394607185
0.745,-0.010731364525235158
0.746,-0.010734005104398463
0.747,-0.010736645683561793
0.748,-0.010739286262725084
0.749,-0.0107419268418884
0.75,-0.010744567421051706
0.751,-0.010747208000215022
0.752,-0.010749848579378326
0.753,-0.010752489158541649
0.754,-0.010755129737704944
0.755,-0.010757770316868264
0.756,-0.010760410896031575
0.757,-0.010763051475194883
0.758,-0.010765692054358197
0.759,-0.010768332633521505
0.76,-0.010770973212684817
0.761,-0.010773613791848134
0.762,-0.01077625437101143
0.763,-0.010778894950174747
0.764,-0.010781535529338061
0.765,-0.010784176108501374
0.766,-0.010786816687664683
0.767,-0.010789457266827993
0.768,-0.010792097845991297
0.769,-0.010794738425154621
0.77,-0.01079737900431792
0.771,-0.01080001958348124
0.772,-0.01080266016264454
0.773,-0.010805300741807852
0.774,-0.010807941320971166
0.775,-0.010810581900134474
0.776,-0.010813222479297776
0.777,-0.010815863058461097
0.778,-0.010818503637624412
0.779,-0.010821144216787709
0.78,-0.01082378479595103
0.781,-0.010826425375114336
0.782,-0.01082906595427765
0.783,-0.010831706533440953
0.784,-0.01083434711260426
0.785,-0.010836987691767585
0.786,-0.010839628270930888
0.787,-0.010842268850094204
0.788,-0.010844909429257515
0.789,-0.010847550008420808
0.79,-0.010850190587584128
0.791,-0.010852831166747434
0.792,-0.010855471745910748
0.793,-0.010858112325074052
0.794,-0.010860752904237369
0.795,-0.010863393483400673
0.796,-0.01086603406256399
0.797,-0.010868674641727298
0.798,-0.010871315220890606
0.799,-0.010873955800053908
0.8,-0.01087659637921724
0.801,-0.010879236958380552
0.802,-0.010881877537543857
0.803,-0.010884518116707162
0.804,-0.010887158695870475
0.805,-0.010889799275033779
0.806,-0.010892439854197095
0.807,-0.01089508043336042
0.808,-0.010897721012523717
0.809,-0.010900361591687033
0.81,-0.010903002170850334
0.811,-0.010905642750013647
0.812,-0.010908283329176956
0.8130000000000001,-0.010910923908340264
0.8140000000000001,-0.010913564487503578
0.8150000000000001,-0.010916205066666886
0.8160000000000001,-0.010918845645830197
0.8170000000000001,-0.010921486224993513
0.8180000000000001,-0.010924126804156815
0.8190000000000001,-0.010926767383320126
0.8200000000000001,-0.010929407962483444
0.8210000000000001,-0.010932048541646748
0.8220000000000001,-0.01093468912081005
0.8230000000000001,-0.010937329699973375
0.8240000000000001,-0.010939970279136688
0.8250000000000001,-0.010942610858299997
0.8260000000000001,-0.010945251437463313
0.8270000000000001,-0.010947892016626617
0.8280000000000001,-0.010950532595789925
0.8290000000000001,-0.01095317317495325
0.8300000000000001,-0.010955813754116542
0.8310000000000001,-0.01095845433327986
0.8320000000000001,-0.010961094912443167
0.833,-0.01096373549160648
0.834,-0.01096637607076979
0.835,-0.010969016649933095
0.836,-0.010971657229096411
0.837,-0.010974297808259719
0.838,-0.010976938387423023
0.839,-0.010979578966586346
0.84,-0.010982219545749653
0.841,-0.010984860124912961
0.842,-0.010987500704076263
0.843,-0.010990141283239583
0.844,-0.010992781862402894
0.845,-0.010995422441566203
0.846,-0.010998063020729509
0.847,-0.011000703599892827
0.848,-0.011003344179056122
0.849,-0.011005984758219439
0.85,-0.011008625337382763
0.851,-0.01101126591654606
0.852,-0.011013906495709373
0.853,-0.011016547074872688
0.854,-0.011019187654035995
0.855,-0.011021828233199306
0.856,-0.011024468812362617
0.857,-0.011027109391525925
0.858,-0.011029749970689236
0.859,-0.011032390549852542
0.86,-0.011035031129015858
0.861,-0.011037671708179169
0.862,-0.011040312287342476
0.863,-0.011042952866505789
0.864,-0.011045593445669105
0.865,-0.011048234024832411
0.866,-0.011050874603995724
0.867,-0.01105351518315903
0.868,-0.011056155762322339
0.869,-0.011058796341485658
0.87,-0.011061436920648966
0.871,-0.01106407749981227
0.872,-0.011066718078975586
0.873,-0.011069358658138899
0.874,-0.011071999237302194
0.875,-0.011074639816465507
0.876,-0.011077280395628823
0.877,-0.011079920974792136
0.878,-0.011082561553955445
0.879,-0.011085202133118761
0.88,-0.011087842712282067
0.881,-0.011090483291445368
0.882,-0.011093123870608696
0.883,-0.011095764449772005
0.884,-0.011098405028935308
0.885,-0.011101045608098613
0.886,-0.011103686187261933
0.887,-0.011106326766425227
0.888,-0.011108967345588548
0.889,-0.011111607924751861
0.89,-0.011114248503915179
0.891,-0.011116889083078486
0.892,-0.01111952966224181
0.893,-0.011122170241405103
0.894,-0.011124810820568414
0.895,-0.011127451399731729
0.896,-0.011130091978895033
0.897,-0.011132732558058342
0.898,-0.011135373137221651
0.899,-0.011138013716384964
0.9,-0.011140654295548268
0.901,-0.011143294874711586
0.902,-0.01114593545387489
0.903,-0.011148576033038201
0.904,-0.011151216612201524
0.905,-0.01115385719136482
0.906,-0.011156497770528132
0.907,-0.011159138349691452
0.908,-0.01116177892885475
0.909,-0.01116441950801806
0.91,-0.011167060087181383
0.911,-0.011169700666344685
0.912,-0.011172341245508002
0.913,-0.011174981824671314
0.914,-0.011177622403834627
0.915,-0.01118026298299793
0.916,-0.011182903562161242
0.917,-0.011185544141324553
0.918,-0.011188184720487868
0.919,-0.011190825299651172
0.92,-0.011193465878814484
0.921,-0.011196106457977787
0.922,-0.011198747037141093
0.923,-0.01120138761630442
0.924,-0.01120402819546773
0.925,-0.011206668774631032
0.926,-0.011209309353794352
0.927,-0.011211949932957658
0.928,-0.01121459051212096
0.929,-0.011217231091284276
0.93,-0.011219871670447589
0.931,-0.011222512249610902
0.932,-0.0112251528287742
0.933,-0.011227793407937512
0.934,-0.011230433987100837
0.935,-0.01123307456626414
0.936,-0.011235715145427455
0.937,-0.011238355724590771
0.9380000000000001,-0.011240996303754079
0.9390000000000001,-0.01124363688291739
0.9400000000000001,-0.011246277462080696
0.9410000000000001,-0.011248918041244001
0.9420000000000001,-0.01125155862040731
0.9430000000000001,-0.011254199199570613
0.9440000000000001,-0.011256839778733936
0.9450000000000001,-0.011259480357897256
0.9460000000000001,-0.011262120937060553
0.9470000000000001,-0.01126476151622387
0.9480000000000001,-0.01126740209538717
0.9490000000000001,-0.011270042674550488
