lambda,returns
0.0,0.01455867357387985
0.001,0.014519515084885682
0.002,0.014480356595891518
0.003,0.014441198106897353
0.004,0.014402039617903194
0.005,0.014362881128909032
0.006,0.014323722639914863
0.007,0.014284564150920706
0.008,0.014245405661926534
0.009000000000000001,0.014206247172932366
0.01,0.014167088683938213
0.011,0.014127930194944049
0.012,0.014088771705949897
0.013000000000000001,0.014049613216955732
0.014,0.01401045472796156
0.015,0.013971296238967396
0.016,0.013932137749973237
0.017,0.013892979260979077
0.018000000000000002,0.013853820771984911
0.019,0.013814662282990737
0.02,0.013775503793996585
0.021,0.01373634530500242
0.022,0.013697186816008249
0.023,0.013658028327014087
0.024,0.013618869838019935
0.025,0.013579711349025771
0.026000000000000002,0.0135405528600316
0.027,0.013501394371037442
0.028,0.013462235882043282
0.029,0.013423077393049118
0.03,0.013383918904054944
0.031,0.013344760415060782
0.032,0.013305601926066633
0.033,0.01326644343707246
0.034,0.013227284948078295
0.035,0.01318812645908413
0.036000000000000004,0.013148967970089973
0.037,0.013109809481095813
0.038,0.013070650992101654
0.039,0.01303149250310748
0.04,0.012992334014113318
0.041,0.012953175525119156
0.042,0.012914017036125006
0.043000000000000003,0.012874858547130833
0.044,0.012835700058136671
0.045,0.012796541569142506
0.046,0.01275738308014834
0.047,0.012718224591154174
0.048,0.012679066102160012
0.049,0.012639907613165854
0.05,0.012600749124171692
0.051000000000000004,0.012561590635177514
0.052000000000000005,0.012522432146183371
0.053,0.012483273657189197
0.054,0.012444115168195036
0.055,0.012404956679200866
0.056,0.012365798190206714
0.057,0.01232663970121255
0.058,0.012287481212218378
0.059000000000000004,0.01224832272322422
0.06,0.012209164234230062
0.061,0.012170005745235898
0.062,0.012130847256241728
0.063,0.012091688767247567
0.064,0.012052530278253403
0.065,0.01201337178925925
0.066,0.01197421330026508
0.067,0.011935054811270917
0.068,0.011895896322276755
0.069,0.011856737833282593
0.07,0.011817579344288426
0.07100000000000001,0.011778420855294262
0.07200000000000001,0.011739262366300098
0.073,0.011700103877305941
0.074,0.011660945388311774
0.075,0.01162178689931761
0.076,0.011582628410323453
0.077,0.011543469921329293
0.078,0.011504311432335127
0.079,0.01146515294334096
0.08,0.011425994454346805
0.081,0.011386835965352633
0.082,0.011347677476358474
0.083,0.011308518987364301
0.084,0.011269360498370141
0.085,0.011230202009375988
