lambda,returns
0.0,0.02063490502804572
0.001,0.020586950686417596
0.002,0.02053899634478947
0.003,0.020491042003161344
0.004,0.02044308766153322
0.005,0.020395133319905095
0.006,0.020347178978276974
0.007,0.020299224636648842
0.008,0.020251270295020725
0.009000000000000001,0.020203315953392594
0.01,0.020155361611764466
0.011,0.020107407270136345
0.012,0.02005945292850821
0.013000000000000001,0.020011498586880092
0.014,0.019963544245251957
0.015,0.019915589903623843
0.016,0.019867635561995705
0.017,0.01981968122036758
0.018000000000000002,0.01977172687873946
0.019,0.019723772537111325
0.02,0.019675818195483207
0.021,0.019627863853855086
0.022,0.01957990951222696
0.023,0.019531955170598834
0.024,0.019484000828970706
0.025,0.019436046487342578
0.026000000000000002,0.019388092145714457
0.027,0.01934013780408633
0.028,0.019292183462458205
0.029,0.019244229120830077
0.03,0.019196274779201952
0.031,0.019148320437573824
0.032,0.0191003660959457
0.033,0.01905241175431757
0.034,0.01900445741268945
0.035,0.018956503071061323
0.036000000000000004,0.0189085487294332
0.037,0.01886059438780507
0.038,0.018812640046176946
0.039,0.01876468570454882
0.04,0.018716731362920687
0.041,0.018668777021292566
0.042,0.018620822679664435
0.043000000000000003,0.018572868338036317
0.044,0.018524913996408193
0.045,0.01847695965478006
0.046,0.01842900531315194
0.047,0.018381050971523812
0.048,0.018333096629895688
0.049,0.018285142288267563
0.05,0.018237187946639435
0.051000000000000004,0.01818923360501131
0.052000000000000005,0.018141279263383187
0.053,0.01809332492175506
0.054,0.018045370580126934
0.055,0.01799741623849881
0.056,0.017949461896870685
0.057,0.017901507555242557
0.058,0.017853553213614426
0.059000000000000004,0.01780559887198631
0.06,0.01775764453035818
0.061,0.017709690188730056
0.062,0.017661735847101928
0.063,0.017613781505473804
0.064,0.01756582716384568
0.065,0.017517872822217555
0.066,0.017469918480589423
0.067,0.017421964138961306
0.068,0.017374009797333174
0.069,0.01732605545570505
0.07,0.017278101114076926
0.07100000000000001,0.017230146772448794
0.07200000000000001,0.01718219243082067
0.073,0.017134238089192545
0.074,0.01708628374756442
0.075,0.017038329405936293
0.076,0.016990375064308172
0.077,0.01694242072268004
0.078,0.01689446638105192
0.079,0.016846512039423795
0.08,0.01679855769779567
0.081,0.016750603356167546
0.082,0.016702649014539418
0.083,0.01665469467291129
0.084,0.016606740331283166
0.085,0.01655878598965504
0.08600000000000001,0.016510831648026913
0.08700000000000001,0.016462877306398786
0.088,0.016414922964770668
0.089,0.016366968623142537
0.09,0.016319014281514405
0.091,0.01627105993988629
0.092,0.01622310559825816
0.093,0.016175151256630032
0.094,0.016127196915001907
0.095,0.016079242573373783
0.096,0.01603128823174565
0.097,0.015983333890117538
0.098,0.0159353795484894
0.099,0.015887425206861275
0.1,0.01583947086523315
0.101,0.015791516523605026
0.10200000000000001,0.015743562181976894
0.10300000000000001,0.015695607840348777
0.10400000000000001,0.015647653498720646
0.105,0.01559969915709252
0.106,0.015551744815464402
0.107,0.015503790473836274
0.108,0.015455836132208143
0.109,0.015407881790580022
0.11,0.01535992744895189
0.111,0.015311973107323766
0.112,0.015264018765695645
0.113,0.015216064424067513
0.114,0.015168110082439389
0.115,0.015120155740811271
0.116,0.015072201399183137
0.117,0.015024247057555005
0.11800000000000001,0.014976292715926888
0.11900000000000001,0.014928338374298763
0.12,0.014880384032670635
0.121,0.01483242969104251
0.122,0.014784475349414386
0.123,0.014736521007786262
0.124,0.014688566666158134
0.125,0.01464061232453
0.126,0.014592657982901882
0.127,0.014544703641273757
0.128,0.014496749299645626
0.129,0.014448794958017505
0.13,0.014400840616389377
0.131,0.014352886274761252
0.132,0.014304931933133128
0.133,0.014256977591505
0.134,0.014209023249876877
0.135,0.014161068908248756
0.136,0.014113114566620625
0.137,0.0140651602249925
0.138,0.014017205883364376
0.139,0.01396925154173625
0.14,0.013921297200108125
0.14100000000000001,0.01387334285848
0.14200000000000002,0.013825388516851866
0.14300000000000002,0.01377743417522374
0.14400000000000002,0.013729479833595619
0.145,0.013681525491967494
0.146,0.013633571150339367
0.147,0.013585616808711242
0.148,0.013537662467083118
0.149,0.01348970812545499
0.15,0.013441753783826864
0.151,0.013393799442198743
0.152,0.01334584510057061
0.153,0.013297890758942485
0.154,0.013249936417314366
0.155,0.013201982075686236
0.156,0.013154027734058112
0.157,0.013106073392429984
0.158,0.013058119050801856
0.159,0.013010164709173735
0.16,0.01296221036754561
0.161,0.012914256025917477
0.162,0.012866301684289356
0.163,0.012818347342661233
0.164,0.012770393001033106
0.165,0.012722438659404985
0.166,0.01267448431777685
0.167,0.012626529976148725
0.168,0.012578575634520604
0.169,0.012530621292892476
0.17,0.012482666951264343
0.171,0.012434712609636222
0.17200000000000001,0.012386758268008098
0.17300000000000001,0.012338803926379968
0.17400000000000002,0.012290849584751845
0.17500000000000002,0.012242895243123723
0.176,0.012194940901495595
0.177,0.012146986559867477
0.178,0.012099032218239348
0.179,0.012051077876611223
0.18,0.012003123534983097
0.181,0.01195516919335497
0.182,0.011907214851726841
0.183,0.011859260510098713
0.184,0.011811306168470585
0.185,0.011763351826842471
0.186,0.011715397485214342
0.187,0.011667443143586212
0.188,0.01161948880195809
0.189,0.01157153446032996
0.19,0.01152358011870184
0.191,0.01147562577707371
0.192,0.01142767143544559
0.193,0.011379717093817458
0.194,0.011331762752189337
0.195,0.011283808410561202
0.196,0.011235854068933081
0.197,0.011187899727304954
0.198,0.011139945385676833
0.199,0.011091991044048705
0.2,0.011044036702420582
0.201,0.010996082360792454
0.202,0.010948128019164323
0.203,0.010900173677536202
0.20400000000000001,0.01085221933590808
0.20500000000000002,0.010804264994279953
0.20600000000000002,0.01075631065265183
0.20700000000000002,0.010708356311023702
0.20800000000000002,0.01066040196939557
0.209,0.010612447627767446
0.21,0.010564493286139325
0.211,0.010516538944511197
0.212,0.010468584602883073
0.213,0.010420630261254947
0.214,0.01037267591962682
0.215,0.010324721577998696
0.216,0.01027676723637057
0.217,0.010228812894742445
0.218,0.01018085855311432
0.219,0.010132904211486195
0.22,0.010084949869858067
0.221,0.010036995528229942
0.222,0.009989041186601818
0.223,0.009941086844973688
0.224,0.009893132503345562
0.225,0.009845178161717438
0.226,0.009797223820089311
0.227,0.009749269478461185
0.228,0.009701315136833059
0.229,0.009653360795204933
0.23,0.009605406453576805
0.231,0.009557452111948684
0.232,0.009509497770320563
0.233,0.009461543428692428
0.234,0.009413589087064307
0.23500000000000001,0.00936563474543618
0.23600000000000002,0.009317680403808055
0.23700000000000002,0.00926972606217993
0.23800000000000002,0.009221771720551802
0.23900000000000002,0.009173817378923674
0.24,0.009125863037295557
0.241,0.009077908695667427
0.242,0.009029954354039296
0.243,0.008982000012411177
0.244,0.008934045670783047
0.245,0.008886091329154924
0.246,0.008838136987526796
0.247,0.00879018264589867
0.248,0.008742228304270547
0.249,0.008694273962642423
0.25,0.00864631962101429
0.251,0.008598365279386172
0.252,0.008550410937758044
0.253,0.008502456596129917
0.254,0.00845450225450179
0.255,0.00840654791287366
0.256,0.008358593571245538
0.257,0.008310639229617413
0.258,0.008262684887989286
0.259,0.008214730546361161
0.26,0.00816677620473304
0.261,0.008118821863104916
0.262,0.008070867521476788
0.263,0.008022913179848663
0.264,0.007974958838220539
0.265,0.007927004496592407
0.266,0.007879050154964286
0.267,0.007831095813336157
0.268,0.007783141471708029
0.269,0.007735187130079904
0.27,0.007687232788451777
0.271,0.007639278446823648
0.272,0.007591324105195529
0.273,0.0075433697635674014
0.274,0.0074954154219392805
0.275,0.0074474610803111525
0.276,0.007399506738683023
0.277,0.0073515523970549
0.278,0.0073035980554267774
0.279,0.007255643713798648
0.28,0.007207689372170522
0.281,0.0071597350305423945
0.28200000000000003,0.007111780688914269
0.28300000000000003,0.007063826347286141
0.28400000000000003,0.0070158720056580194
0.28500000000000003,0.006967917664029895
0.28600000000000003,0.006919963322401764
0.28700000000000003,0.006872008980773642
0.28800000000000003,0.006824054639145517
0.289,0.0067761002975173954
0.29,0.006728145955889263
0.291,0.0066801916142611465
0.292,0.006632237272633015
0.293,0.006584282931004887
0.294,0.006536328589376763
0.295,0.0064883742477486375
0.296,0.00644041990612051
0.297,0.00639246556449239
0.298,0.006344511222864259
0.299,0.00629655688123614
0.3,0.00624860253960801
0.301,0.006200648197979885
0.302,0.006152693856351758
0.303,0.006104739514723636
0.304,0.006056785173095507
0.305,0.00600883083146738
0.306,0.005960876489839258
0.307,0.005912922148211135
0.308,0.005864967806583004
0.309,0.005817013464954879
0.31,0.005769059123326753
0.311,0.005721104781698625
0.312,0.0056731504400704975
0.313,0.005625196098442375
0.314,0.005577241756814247
0.315,0.005529287415186128
0.316,0.005481333073557996
0.317,0.0054333787319298735
0.318,0.005385424390301744
0.319,0.005337470048673623
0.32,0.005289515707045496
0.321,0.0052415613654173705
0.322,0.0051936070237892425
0.323,0.00514565268216112
0.324,0.005097698340532988
0.325,0.005049743998904869
0.326,0.005001789657276736
0.327,0.004953835315648618
0.328,0.004905880974020487
0.329,0.004857926632392363
0.33,0.004809972290764233
0.331,0.004762017949136112
0.332,0.004714063607507989
0.333,0.004666109265879866
0.334,0.004618154924251733
0.335,0.00457020058262361
0.336,0.004522246240995485
0.337,0.004474291899367361
0.338,0.00442633755773923
0.339,0.004378383216111105
0.34,0.0043304288744829824
0.341,0.004282474532854858
0.342,0.004234520191226723
0.343,0.0041865658495986065
0.34400000000000003,0.0041386115079704786
0.34500000000000003,0.004090657166342351
0.34600000000000003,0.00404270282471423
0.34700000000000003,0.0039947484830861
0.34800000000000003,0.003946794141457972
0.34900000000000003,0.0038988397998298485
0.35000000000000003,0.0038508854582017193
0.35100000000000003,0.003802931116573598
0.352,0.003754976774945473
0.353,0.0037070224333173446
0.354,0.0036590680916892223
0.355,0.003611113750061094
0.356,0.003563159408432974
0.357,0.0035152050668048433
0.358,0.003467250725176726
0.359,0.0034192963835485944
0.36,0.003371342041920463
0.361,0.0033233877002923472
0.362,0.0032754333586642154
0.363,0.003227479017036088
0.364,0.003179524675407965
0.365,0.0031315703337798364
0.366,0.0030836159921517068
0.367,0.00303566165052359
0.368,0.002987707308895458
0.369,0.0029397529672673343
0.37,0.002891798625639208
0.371,0.0028438442840110836
0.372,0.002795889942382959
0.373,0.0027479356007548356
0.374,0.002699981259126711
0.375,0.002652026917498579
0.376,0.002604072575870456
0.377,0.00255611823424233
0.378,0.002508163892614202
0.379,0.002460209550986081
0.38,0.0024122552093579523
0.381,0.0023643008677298235
0.382,0.0023163465261017008
0.383,0.002268392184473579
0.384,0.0022204378428454484
0.385,0.0021724835012173205
0.386,0.0021245291595892012
0.387,0.002076574817961069
0.388,0.002028620476332943
0.389,0.0019806661347048183
0.39,0.0019327117930766982
0.391,0.0018847574514485694
0.392,0.0018368031098204476
0.393,0.0017888487681923144
0.394,0.0017408944265641935
0.395,0.001692940084936069
0.396,0.0016449857433079376
0.397,0.0015970314016798166
0.398,0.0015490770600516896
0.399,0.0015011227184235651
0.4,0.0014531683767954346
0.401,0.0014052140351673084
0.402,0.001357259693539183
0.403,0.0013093053519110586
0.404,0.0012613510102829333
0.405,0.0012133966686548115
0.406,0.0011654423270266783
0.40700000000000003,0.0011174879853985608
0.40800000000000003,0.0010695336437704294
0.40900000000000003,0.0010215793021423076
0.41000000000000003,0.0009736249605141831
0.41100000000000003,0.0009256706188860535
0.41200000000000003,0.0008777162772579264
0.41300000000000003,0.0008297619356297994
0.41400000000000003,0.0007818075940016758
0.41500000000000004,0.0007338532523735548
0.41600000000000004,0.0006858989107454234
0.417,0.0006379445691173016
0.418,0.0005899902274891788
0.419,0.00054203588586105
0.42,0.000494081544232923
0.421,0.0004461272026048003
0.422,0.00039817286097667236
0.423,0.0003502185193485479
0.424,0.0003022641777204252
0.425,0.0002543098360922938
0.426,0.00020635549446416847
0.427,0.00015840115283604576
0.428,0.00011044681120791697
0.429,6.249246957979425e-05
0.43,1.4538127951667194e-05
0.431,-3.341621367646246e-05
0.432,-8.137055530458258e-05
0.433,-0.0001293248969327131
0.434,-0.00017727923856083582
0.435,-0.00022523358018896288
0.436,-0.00027318792181708733
0.437,-0.0003211422634452187
0.438,-0.00036909660507334144
0.439,-0.0004170509467014676
0.44,-0.0004650052883295869
0.441,-0.0005129596299577209
0.442,-0.0005609139715858392
0.443,-0.0006088683132139672
0.444,-0.0006568226548420916
0.445,-0.0007047769964702178
0.446,-0.0007527313380983466
0.447,-0.0008006856797264745
0.448,-0.0008486400213545946
0.449,-0.0008965943629827226
0.45,-0.0009445487046108479
0.451,-0.000992503046238974
0.452,-0.0010404573878670994
0.453,-0.0010884117294952273
0.454,-0.0011363660711233483
0.455,-0.0011843204127514788
0.456,-0.0012322747543796024
0.457,-0.001280229096007732
0.458,-0.0013281834376358522
0.459,-0.0013761377792639784
0.46,-0.0014240921208921072
0.461,-0.0014720464625202264
0.462,-0.0015200008041483578
0.463,-0.0015679551457764831
0.464,-0.0016159094874046024
0.465,-0.0016638638290327346
0.466,-0.0017118181706608582
0.467,-0.0017597725122889861
0.468,-0.0018077268539171106
0.46900000000000003,-0.0018556811955452394
0.47000000000000003,-0.001903635537173362
0.47100000000000003,-0.0019515898788014883
0.47200000000000003,-0.0019995442204296127
0.47300000000000003,-0.002047498562057738
0.47400000000000003,-0.0020954529036858686
0.47500000000000003,-0.002143407245313994
0.47600000000000003,-0.002191361586942113
0.47700000000000004,-0.0022393159285702445
0.47800000000000004,-0.002287270270198368
0.47900000000000004,-0.002335224611826496
0.48,-0.002383178953454618
0.481,-0.002431133295082743
0.482,-0.0024790876367108677
0.483,-0.002527041978338994
0.484,-0.002574996319967121
0.485,-0.0026229506615952445
0.486,-0.0026709050032233707
0.487,-0.0027188593448514995
0.488,-0.0027668136864796257
0.489,-0.0028147680281077475
0.49,-0.002862722369735872
