lambda,returns
0.0,0.021386732743592308
0.001,0.02133391813625872
0.002,0.02128110352892513
0.003,0.021228288921591544
0.004,0.021175474314257946
0.005,0.02112265970692436
0.006,0.02106984509959078
0.007,0.02101703049225719
0.008,0.020964215884923594
0.009000000000000001,0.020911401277589996
0.01,0.020858586670256425
0.011,0.020805772062922844
0.012,0.02075295745558926
0.013000000000000001,0.020700142848255665
0.014,0.020647328240922077
0.015,0.020594513633588486
0.016,0.020541699026254898
0.017,0.02048888441892132
0.018000000000000002,0.020436069811587725
0.019,0.020383255204254134
0.02,0.020330440596920546
0.021,0.020277625989586958
0.022,0.020224811382253363
0.023,0.02017199677491978
0.024,0.020119182167586194
0.025,0.0200663675602526
0.026000000000000002,0.020013552952919015
0.027,0.019960738345585424
0.028,0.01990792373825184
0.029,0.01985510913091825
0.03,0.01980229452358466
0.031,0.019749479916251075
0.032,0.01969666530891749
0.033,0.019643850701583896
0.034,0.019591036094250305
0.035,0.01953822148691673
0.036000000000000004,0.019485406879583136
0.037,0.019432592272249548
0.038,0.019379777664915967
0.039,0.019326963057582375
0.04,0.019274148450248784
0.041,0.0192213338429152
0.042,0.019168519235581608
0.043000000000000003,0.01911570462824802
0.044,0.019062890020914432
0.045,0.01901007541358084
0.046,0.018957260806247253
0.047,0.018904446198913665
0.048,0.018851631591580077
0.049,0.018798816984246493
0.05,0.0187460023769129
0.051000000000000004,0.01869318776957931
0.052000000000000005,0.018640373162245726
0.053,0.018587558554912138
0.054,0.018534743947578543
0.055,0.01848192934024496
0.056,0.01842911473291138
0.057,0.01837630012557779
0.058,0.018323485518244188
0.059000000000000004,0.018270670910910607
0.06,0.01821785630357702
0.061,0.01816504169624344
0.062,0.018112227088909843
0.063,0.018059412481576262
0.064,0.018006597874242664
0.065,0.017953783266909086
0.066,0.017900968659575495
0.067,0.017848154052241903
0.068,0.017795339444908322
0.069,0.01774252483757474
0.07,0.017689710230241136
0.07100000000000001,0.01763689562290756
0.07200000000000001,0.017584081015573967
0.073,0.01753126640824038
