lambda,returns
0.317,-0.020019093961693844
0.318,-0.019964335147607055
0.319,-0.019909576333520272
0.32,-0.019854817519433476
0.321,-0.0198000587053467
0.322,-0.019745299891259886
0.323,-0.019690541077173114
0.324,-0.019635782263086324
0.325,-0.01958102344899956
0.326,-0.01952626463491275
0.327,-0.019471505820825984
0.328,-0.019416747006739184
0.329,-0.019361988192652405
0.33,-0.019307229378565608
0.331,-0.019252470564478832
0.332,-0.01919771175039204
0.333,-0.019142952936305257
0.334,-0.01908819412221846
0.335,-0.019033435308131678
0.336,-0.01897867649404488
0.337,-0.018923917679958102
0.338,-0.018869158865871313
0.339,-0.018814400051784537
0.34,-0.018759641237697744
0.341,-0.01870488242361095
0.342,-0.018650123609524165
0.343,-0.018595364795437386
0.34400000000000003,-0.018540605981350596
0.34500000000000003,-0.018485847167263817
0.34600000000000003,-0.018431088353177024
0.34700000000000003,-0.018376329539090255
0.34800000000000003,-0.01832157072500346
0.34900000000000003,-0.018266811910916662
0.35000000000000003,-0.018212053096829876
0.35100000000000003,-0.018157294282743097
0.352,-0.018102535468656315
0.353,-0.018047776654569546
0.354,-0.01799301784048275
0.355,-0.017938259026395953
0.356,-0.017883500212309163
0.357,-0.017828741398222367
0.358,-0.017773982584135588
0.359,-0.01771922377004881
0.36,-0.017664464955962026
0.361,-0.017609706141875237
0.362,-0.017554947327788457
0.363,-0.01750018851370166
0.364,-0.01744542969961488
0.365,-0.01739067088552809
0.366,-0.0173359120714413
0.367,-0.01728115325735452
0.368,-0.01722639444326773
0.369,-0.017171635629180948
0.37,-0.017116876815094155
0.371,-0.017062118001007362
0.372,-0.017007359186920583
0.373,-0.0169526003728338
0.374,-0.016897841558747007
0.375,-0.016843082744660214
0.376,-0.016788323930573442
0.377,-0.016733565116486663
0.378,-0.016678806302399866
0.379,-0.016624047488313073
0.38,-0.016569288674226284
0.381,-0.016514529860139515
0.382,-0.016459771046052736
0.383,-0.01640501223196593
0.384,-0.016350253417879143
0.385,-0.016295494603792354
0.386,-0.016240735789705578
0.387,-0.0161859769756188
0.388,-0.016131218161532
0.389,-0.01607645934744523
0.39,-0.016021700533358423
0.391,-0.015966941719271637
0.392,-0.015912182905184848
0.393,-0.01585742409109807
0.394,-0.015802665277011282
0.395,-0.015747906462924503
0.396,-0.015693147648837703
0.397,-0.01563838883475091
0.398,-0.015583630020664135
0.399,-0.015528871206577359
0.4,-0.015474112392490563
0.401,-0.015419353578403773
0.402,-0.015364594764316994
0.403,-0.015309835950230204
0.404,-0.015255077136143425
0.405,-0.015200318322056632
0.406,-0.015145559507969857
0.40700000000000003,-0.015090800693883057
0.40800000000000003,-0.015036041879796277
0.40900000000000003,-0.014981283065709491
0.41000000000000003,-0.014926524251622695
0.41100000000000003,-0.01487176543753593
0.41200000000000003,-0.014817006623449133
0.41300000000000003,-0.014762247809362333
0.41400000000000003,-0.014707488995275561
0.41500000000000004,-0.014652730181188775
0.41600000000000004,-0.014597971367101989
0.417,-0.014543212553015196
0.418,-0.014488453738928427
0.419,-0.014433694924841624
0.42,-0.014378936110754845
0.421,-0.014324177296668055
0.422,-0.014269418482581269
0.423,-0.014214659668494476
0.424,-0.01415990085440769
0.425,-0.014105142040320911
0.426,-0.014050383226234121
0.427,-0.013995624412147328
0.428,-0.013940865598060556
0.429,-0.013886106783973756
0.43,-0.013831347969886977
0.431,-0.013776589155800194
0.432,-0.013721830341713419
0.433,-0.013667071527626626
0.434,-0.013612312713539847
0.435,-0.013557553899453033
0.436,-0.013502795085366264
0.437,-0.013448036271279471
0.438,-0.013393277457192695
0.439,-0.013338518643105899
0.44,-0.013283759829019116
0.441,-0.013229001014932323
0.442,-0.013174242200845548
0.443,-0.013119483386758751
0.444,-0.013064724572671969
0.445,-0.013009965758585172
0.446,-0.0129552069444984
0.447,-0.0129004481304116
0.448,-0.012845689316324828
0.449,-0.012790930502238028
0.45,-0.012736171688151263
0.451,-0.012681412874064463
0.452,-0.012626654059977684
0.453,-0.01257189524589088
0.454,-0.012517136431804098
0.455,-0.012462377617717325
0.456,-0.012407618803630529
0.457,-0.01235285998954374
0.458,-0.012298101175456974
0.459,-0.012243342361370181
0.46,-0.012188583547283381
0.461,-0.012133824733196609
0.462,-0.012079065919109802
0.463,-0.012024307105023023
0.464,-0.011969548290936247
0.465,-0.011914789476849465
0.466,-0.011860030662762665
0.467,-0.011805271848675879
0.468,-0.0117505130345891
0.46900000000000003,-0.01169575422050231
0.47000000000000003,-0.011640995406415534
0.47100000000000003,-0.011586236592328738
0.47200000000000003,-0.011531477778241948
0.47300000000000003,-0.01147671896415517
0.47400000000000003,-0.011421960150068376
0.47500000000000003,-0.01136720133598159
0.47600000000000003,-0.011312442521894797
0.47700000000000004,-0.011257683707808025
0.47800000000000004,-0.011202924893721222
0.47900000000000004,-0.011148166079634446
0.48,-0.01109340726554768
0.481,-0.011038648451460874
0.482,-0.010983889637374102
0.483,-0.010929130823287309
0.484,-0.010874372009200502
0.485,-0.010819613195113723
0.486,-0.01076485438102695
0.487,-0.010710095566940157
0.488,-0.010655336752853368
0.489,-0.010600577938766599
0.49,-0.010545819124679803
0.491,-0.01049106031059302
0.492,-0.010436301496506234
0.493,-0.010381542682419437
0.494,-0.010326783868332662
0.495,-0.010272025054245876
0.496,-0.010217266240159083
0.497,-0.010162507426072293
0.498,-0.01010774861198551
0.499,-0.010052989797898731
0.5,-0.009998230983811925
0.501,-0.009943472169725145
0.502,-0.00988871335563836
0.503,-0.009833954541551573
0.504,-0.009779195727464798
0.505,-0.009724436913377994
0.506,-0.009669678099291212
0.507,-0.009614919285204429
0.508,-0.00956016047111764
0.509,-0.00950540165703086
0.51,-0.009450642842944054
0.511,-0.009395884028857281
0.512,-0.009341125214770499
0.513,-0.00928636640068371
0.514,-0.00923160758659692
0.515,-0.00917684877251013
0.516,-0.009122089958423365
0.517,-0.009067331144336568
0.518,-0.009012572330249772
0.519,-0.008957813516162996
0.52,-0.008903054702076203
0.521,-0.00884829588798942
0.522,-0.008793537073902642
0.523,-0.008738778259815845
0.524,-0.008684019445729059
0.525,-0.00862926063164228
0.526,-0.00857450181755549
0.527,-0.008519743003468694
0.528,-0.008464984189381929
0.529,-0.008410225375295139
0.53,-0.008355466561208343
0.531,-0.008300707747121563
0.532,-0.008245948933034774
0.533,-0.008191190118947984
0.534,-0.008136431304861191
0.535,-0.00808167249077442
0.536,-0.008026913676687633
0.537,-0.007972154862600847
0.538,-0.007917396048514061
0.539,-0.007862637234427268
0.54,-0.007807878420340482
0.541,-0.007753119606253703
0.542,-0.007698360792166899
0.543,-0.007643601978080117
0.544,-0.007588843163993338
0.545,-0.007534084349906552
0.546,-0.0074793255358197655
0.547,-0.0074245667217329725
0.548,-0.00736980790764619
0.549,-0.007315049093559407
0.55,-0.007260290279472614
0.551,-0.007205531465385818
0.552,-0.007150772651299039
0.553,-0.00709601383721227
0.554,-0.0070412550231254666
0.555,-0.006986496209038677
0.556,-0.006931737394951898
0.557,-0.006876978580865115
0.558,-0.006822219766778319
0.559,-0.006767460952691529
0.56,-0.006712702138604754
0.561,-0.006657943324517971
0.562,-0.006603184510431178
0.5630000000000001,-0.0065484256963443885
0.5640000000000001,-0.006493666882257616
0.5650000000000001,-0.00643890806817082
0.5660000000000001,-0.00638414925408403
0.5670000000000001,-0.006329390439997244
0.5680000000000001,-0.006274631625910458
0.5690000000000001,-0.006219872811823672
0.5700000000000001,-0.006165113997736896
0.5710000000000001,-0.006110355183650107
0.5720000000000001,-0.006055596369563317
0.5730000000000001,-0.006000837555476528
0.5740000000000001,-0.005946078741389752
0.5750000000000001,-0.005891319927302952
0.5760000000000001,-0.00583656111321617
0.577,-0.0057818022991293905
0.578,-0.005727043485042608
0.579,-0.005672284670955822
0.58,-0.005617525856869029
0.581,-0.005562767042782236
0.582,-0.005508008228695453
0.583,-0.005453249414608664
0.584,-0.0053984906005218845
0.585,-0.005343731786435095
0.586,-0.00528897297234833
0.587,-0.005234214158261523
0.588,-0.005179455344174747
0.589,-0.005124696530087951
0.59,-0.005069937716001168
0.591,-0.005015178901914379
0.592,-0.0049604200878275995
0.593,-0.004905661273740813
0.594,-0.00485090245965402
0.595,-0.004796143645567241
0.596,-0.004741384831480448
0.597,-0.004686626017393669
0.598,-0.00463186720330688
0.599,-0.004577108389220104
0.6,-0.004522349575133297
0.601,-0.004467590761046511
0.602,-0.004412831946959735
0.603,-0.004358073132872953
0.604,-0.004303314318786146
0.605,-0.00424855550469936
0.606,-0.004193796690612588
0.607,-0.004139037876525815
0.608,-0.0040842790624390085
0.609,-0.004029520248352229
0.61,-0.003974761434265447
0.611,-0.00392000262017865
0.612,-0.0038652438060918677
0.613,-0.0038104849920050816
0.614,-0.0037557261779182956
0.615,-0.003700967363831499
0.616,-0.0036462085497447234
0.617,-0.003591449735657941
0.618,-0.003536690921571148
0.619,-0.0034819321074843618
0.62,-0.0034271732933975826
0.621,-0.0033724144793107966
0.622,-0.0033176556652240105
0.623,-0.0032628968511372244
0.624,-0.0032081380370504384
0.625,-0.0031533792229636384
0.626,-0.003098620408876856
0.627,-0.0030438615947900767
0.628,-0.0029891027807032837
0.629,-0.0029343439666164976
0.63,-0.002879585152529722
0.631,-0.0028248263384429255
0.632,-0.0027700675243561394
0.633,-0.0027153087102693464
0.634,-0.0026605498961825777
0.635,-0.0026057910820957847
0.636,-0.0025510322680089882
0.637,-0.0024962734539222126
0.638,-0.002441514639835423
0.639,-0.0023867558257486335
0.64,-0.0023319970116618544
0.641,-0.0022772381975750683
0.642,-0.0022224793834882822
0.643,-0.002167720569401489
0.644,-0.002112961755314696
0.645,-0.0020582029412279206
0.646,-0.0020034441271411275
0.647,-0.001948685313054345
0.648,-0.0018939264989675554
0.649,-0.0018391676848807659
0.65,-0.0017844088707939833
0.651,-0.0017296500567071972
0.652,-0.0016748912426204077
0.653,-0.0016201324285336285
0.654,-0.001565373614446839
0.655,-0.0015106148003600564
0.656,-0.0014558559862732669
0.657,-0.0014010971721864808
0.658,-0.0013463383580997017
0.659,-0.0012915795440129087
0.66,-0.0012368207299261295
0.661,-0.0011820619158393296
0.662,-0.001127303101752547
0.663,-0.0010725442876657575
0.664,-0.0010177854735789818
0.665,-0.0009630266594921853
0.666,-0.0009082678454054062
0.667,-0.0008535090313186097
0.668,-0.0007987502172318306
0.669,-0.0007439914031450411
0.67,-0.0006892325890582585
0.671,-0.0006344737749714655
0.672,-0.0005797149608846829
0.673,-0.0005249561467978864
0.674,-0.0004701973327111107
0.675,-0.0004154385186243281
0.676,-0.0003606797045375351
0.677,-0.0003059208904507525
0.678,-0.000251162076363963
0.679,-0.00019640326227716998
0.68,-0.0001416444481903978
0.681,-8.688563410361519e-05
0.682,-3.212682001682218e-05
0.683,2.2631994069963884e-05
0.684,7.739080815674648e-05
0.685,0.00013214962224353255
0.686,0.0001869084363303325
0.687,0.00024166725041711162
0.6880000000000001,0.00029642606450390116
0.6890000000000001,0.0003511848785906768
0.6900000000000001,0.0004059436926774733
0.6910000000000001,0.0004607025067642524
0.6920000000000001,0.0005154613208510454
0.6930000000000001,0.000570220134937828
0.6940000000000001,0.0006249789490246037
0.6950000000000001,0.0006797377631114002
0.6960000000000001,0.0007344965771981932
0.6970000000000001,0.0007892553912849584
0.6980000000000001,0.0008440142053717584
0.6990000000000001,0.0008987730194585375
0.7000000000000001,0.0009535318335453444
0.7010000000000001,0.0010082906476321166
0.7020000000000001,0.0010630494617189096
0.7030000000000001,0.0011178082758057026
0.704,0.0011725670898924748
0.705,0.0012273259039792643
0.706,0.00128208471806604
0.707,0.001336843532152826
0.708,0.0013916023462396156
0.709,0.001446361160326405
0.71,0.001501119974413205
0.711,0.0015558787884999772
0.712,0.0016106376025867633
0.713,0.0016653964166735494
0.714,0.001720155230760332
0.715,0.0017749140448471284
0.716,0.0018296728589339076
0.717,0.0018844316730206867
0.718,0.0019391904871074797
0.719,0.0019939493011942658
0.72,0.002048708115281059
0.721,0.002103466929367845
0.722,0.002158225743454631
0.723,0.002212984557541417
0.724,0.002267743371628203
0.725,0.002322502185714982
0.726,0.002377260999801775
0.727,0.0024320198138885717
0.728,0.002486778627975351
0.729,0.00254153744206213
0.73,0.002596296256148916
0.731,0.002651055070235709
0.732,0.0027058138843224916
0.733,0.002760572698409274
0.734,0.002815331512496067
0.735,0.00287009032658285
0.736,0.002924849140669643
0.737,0.0029796079547564254
0.738,0.003034366768843208
0.739,0.003089125582930008
0.74,0.0031438843970167836
0.741,0.003198643211103566
0.742,0.003253402025190359
0.743,0.003308160839277135
0.744,0.0033629196533639313
0.745,0.003417678467450714
0.746,0.0034724372815374965
0.747,0.0035271960956242895
0.748,0.0035819549097110756
0.749,0.0036367137237978617
0.75,0.0036914725378846443
0.751,0.0037462313519714303
0.752,0.003800990166058227
0.753,0.0038557489801450146
0.754,0.003910507794231785
0.755,0.003965266608318585
0.756,0.004020025422405371
0.757,0.004074784236492154
0.758,0.004129543050578933
0.759,0.004184301864665729
0.76,0.004239060678752514
0.761,0.004293819492839296
0.762,0.0043485783069260875
0.763,0.004403337121012875
0.764,0.004458095935099649
0.765,0.004512854749186446
0.766,0.004567613563273228
0.767,0.004622372377360023
0.768,0.0046771311914468
0.769,0.004731890005533581
0.77,0.004786648819620378
0.771,0.004841407633707152
0.772,0.004896166447793948
0.773,0.004950925261880734
0.774,0.00500568407596752
0.775,0.005060442890054303
0.776,0.005115201704141099
0.777,0.005169960518227889
0.778,0.005224719332314654
0.779,0.005279478146401454
0.78,0.005334236960488237
0.781,0.005388995774575023
0.782,0.005443754588661809
0.783,0.005498513402748591
0.784,0.005553272216835388
0.785,0.005608031030922167
0.786,0.00566278984500895
0.787,0.005717548659095739
0.788,0.005772307473182525
0.789,0.005827066287269322
0.79,0.005881825101356101
0.791,0.005936583915442894
0.792,0.00599134272952968
0.793,0.006046101543616459
0.794,0.006100860357703252
0.795,0.00615561917179004
0.796,0.006210377985876819
0.797,0.006265136799963603
0.798,0.006319895614050386
0.799,0.006374654428137179
0.8,0.006429413242223965
0.801,0.006484172056310748
0.802,0.0065389308703975475
0.803,0.00659368968448432
0.804,0.0066484484985711075
0.805,0.006703207312657892
0.806,0.006757966126744681
0.807,0.006812724940831457
0.808,0.0068674837549182535
0.809,0.0069222425690050465
0.81,0.006977001383091826
0.811,0.007031760197178615
0.812,0.007086519011265401
0.8130000000000001,0.007141277825352194
0.8140000000000001,0.007196036639438973
0.8150000000000001,0.007250795453525765
0.8160000000000001,0.0073055542676125525
0.8170000000000001,0.007360313081699337
0.8180000000000001,0.007415071895786125
0.8190000000000001,0.007469830709872904
0.8200000000000001,0.007524589523959686
0.8210000000000001,0.007579348338046472
0.8220000000000001,0.007634107152133267
0.8230000000000001,0.007688865966220048
0.8240000000000001,0.007743624780306834
0.8250000000000001,0.007798383594393629
0.8260000000000001,0.007853142408480417
0.8270000000000001,0.0079079012225672
0.8280000000000001,0.007962660036653982
0.8290000000000001,0.008017418850740775
0.8300000000000001,0.008072177664827554
0.8310000000000001,0.008126936478914343
0.8320000000000001,0.008181695293001128
0.833,0.00823645410708791
0.834,0.008291212921174698
0.835,0.008345971735261491
0.836,0.00840073054934827
0.837,0.00845548936343506
0.838,0.008510248177521848
0.839,0.008565006991608632
0.84,0.008619765805695408
0.841,0.008674524619782204
0.842,0.008729283433868987
0.843,0.008784042247955776
0.844,0.008838801062042559
0.845,0.008893559876129336
0.846,0.008948318690216133
0.847,0.009003077504302922
0.848,0.00905783631838971
0.849,0.009112595132476496
0.85,0.009167353946563272
0.851,0.009222112760650072
0.852,0.009276871574736861
0.853,0.00933163038882363
0.854,0.009386389202910432
0.855,0.009441148016997213
0.856,0.009495906831083999
0.857,0.009550665645170778
0.858,0.00960542445925757
0.859,0.009660183273344364
0.86,0.00971494208743114
0.861,0.009769700901517926
0.862,0.009824459715604715
0.863,0.009879218529691496
0.864,0.009933977343778285
0.865,0.009988736157865072
0.866,0.010043494971951856
0.867,0.010098253786038644
0.868,0.010153012600125438
0.869,0.010207771414212216
0.87,0.010262530228298995
0.871,0.010317289042385797
0.872,0.01037204785647258
0.873,0.010426806670559369
0.874,0.010481565484646151
0.875,0.01053632429873294
0.876,0.010591083112819725
0.877,0.01064584192690651
0.878,0.010700600740993297
0.879,0.010755359555080087
0.88,0.010810118369166864
0.881,0.010864877183253666
0.882,0.010919635997340449
0.883,0.010974394811427219
0.884,0.01102915362551401
0.885,0.011083912439600802
0.886,0.011138671253687579
0.887,0.01119343006777437
0.888,0.011248188881861163
0.889,0.011302947695947958
0.89,0.011357706510034735
0.891,0.01141246532412152
0.892,0.011467224138208304
0.893,0.011521982952295099
0.894,0.011576741766381873
0.895,0.011631500580468667
0.896,0.011686259394555448
0.897,0.011741018208642233
0.898,0.011795777022729034
0.899,0.011850535836815805
0.9,0.011905294650902589
0.901,0.011960053464989394
0.902,0.012014812279076165
0.903,0.012069571093162954
0.904,0.012124329907249735
0.905,0.012179088721336538
0.906,0.012233847535423316
0.907,0.012288606349510098
0.908,0.012343365163596893
0.909,0.012398123977683683
0.91,0.01245288279177045
0.911,0.012507641605857253
0.912,0.012562400419944037
0.913,0.01261715923403082
0.914,0.012671918048117604
0.915,0.01272667686220439
0.916,0.012781435676291183
0.917,0.012836194490377966
0.918,0.012890953304464756
0.919,0.012945712118551538
0.92,0.013000470932638324
0.921,0.013055229746725103
0.922,0.013109988560811886
0.923,0.01316474737489869
0.924,0.013219506188985469
0.925,0.013274265003072253
0.926,0.013329023817159044
0.927,0.013383782631245823
0.928,0.013438541445332616
0.929,0.013493300259419399
0.93,0.013548059073506188
0.931,0.013602817887592974
0.932,0.013657576701679764
0.933,0.01371233551576654
0.934,0.013767094329853327
0.935,0.013821853143940114
0.936,0.013876611958026896
0.937,0.013931370772113698
0.9380000000000001,0.013986129586200475
0.9390000000000001,0.014040888400287265
0.9400000000000001,0.014095647214374049
0.9410000000000001,0.01415040602846083
0.9420000000000001,0.014205164842547625
0.9430000000000001,0.014259923656634409
0.9440000000000001,0.014314682470721193
0.9450000000000001,0.014369441284807986
0.9460000000000001,0.014424200098894776
0.9470000000000001,0.014478958912981559
0.9480000000000001,0.014533717727068348
0.9490000000000001,0.014588476541155125
0.9500000000000001,0.014643235355241917
0.9510000000000001,0.014697994169328705
0.9520000000000001,0.014752752983415496
0.9530000000000001,0.014807511797502271
0.9540000000000001,0.014862270611589064
0.9550000000000001,0.014917029425675844
0.9560000000000001,0.01497178823976264
0.9570000000000001,0.015026547053849423
