lambda,returns
0.738,-0.004626419431123939
0.739,-0.004603848794347935
0.74,-0.0045812781575719445
0.741,-0.00455870752079594
0.742,-0.0045361368840199385
0.743,-0.004513566247243947
0.744,-0.004490995610467945
0.745,-0.004468424973691938
0.746,-0.004445854336915934
0.747,-0.004423283700139949
0.748,-0.004400713063363935
0.749,-0.004378142426587942
0.75,-0.0043555717898119475
0.751,-0.004333001153035947
0.752,-0.004310430516259943
0.753,-0.004287859879483938
0.754,-0.004265289242707943
0.755,-0.004242718605931933
0.756,-0.004220147969155941
0.757,-0.004197577332379943
0.758,-0.004175006695603944
0.759,-0.004152436058827933
0.76,-0.0041298654220519445
0.761,-0.004107294785275946
0.762,-0.004084724148499935
0.763,-0.004062153511723933
0.764,-0.004039582874947942
0.765,-0.004017012238171948
0.766,-0.0039944416013959465
0.767,-0.00397187096461994
0.768,-0.0039493003278439414
0.769,-0.003926729691067944
0.77,-0.003904159054291939
0.771,-0.0038815884175159524
0.772,-0.0038590177807399442
0.773,-0.0038364471439639386
0.774,-0.0038138765071879435
0.775,-0.0037913058704119353
0.776,-0.0037687352336359427
0.777,-0.003746164596859938
0.778,-0.0037235939600839462
0.779,-0.0037010233233079424
0.78,-0.003678452686531937
0.781,-0.0036558820497559416
0.782,-0.0036333114129799447
0.783,-0.0036107407762039443
0.784,-0.0035881701394279352
0.785,-0.0035655995026519557
0.786,-0.003543028865875949
0.787,-0.00352045822909994
0.788,-0.0034978875923239424
0.789,-0.0034753169555479333
0.79,-0.0034527463187719477
0.791,-0.0034301756819959473
0.792,-0.00340760504521994
0.793,-0.003385034408443944
0.794,-0.003362463771667941
0.795,-0.003339893134891936
0.796,-0.0033173224981159445
0.797,-0.003294751861339939
0.798,-0.0032721812245639454
0.799,-0.0032496105877879416
0.8,-0.0032270399510119386
0.801,-0.003204469314235946
0.802,-0.0031818986774599413
0.803,-0.0031593280406839418
0.804,-0.0031367574039079396
0.805,-0.0031141867671319427
0.806,-0.0030916161303559423
0.807,-0.0030690454935799454
0.808,-0.003046474856803945
0.809,-0.0030239042200279394
0.81,-0.0030013335832519486
0.811,-0.002978762946475955
0.812,-0.0029561923096999426
0.8130000000000001,-0.0029336216729239353
0.8140000000000001,-0.0029110510361479523
0.8150000000000001,-0.0028884803993719484
0.8160000000000001,-0.002865909762595934
0.8170000000000001,-0.0028433391258199407
0.8180000000000001,-0.0028207684890439446
0.8190000000000001,-0.002798197852267946
0.8200000000000001,-0.0027756272154919343
0.8210000000000001,-0.002753056578715941
0.8220000000000001,-0.0027304859419399457
0.8230000000000001,-0.002707915305163942
0.8240000000000001,-0.0026853446683879475
0.8250000000000001,-0.002662774031611949
0.8260000000000001,-0.0026402033948359424
0.8270000000000001,-0.0026176327580599377
0.8280000000000001,-0.00259506212128394
0.8290000000000001,-0.0025724914845079412
0.8300000000000001,-0.002549920847731941
0.8310000000000001,-0.002527350210955945
0.8320000000000001,-0.002504779574179941
0.833,-0.002482208937403944
0.834,-0.002459638300627948
0.835,-0.0024370676638519424
0.836,-0.0024144970270759437
0.837,-0.002391926390299938
0.838,-0.002369355753523942
0.839,-0.002346785116747948
0.84,-0.0023242144799719465
0.841,-0.0023016438431959453
0.842,-0.0022790732064199458
0.843,-0.0022565025696439428
0.844,-0.0022339319328679415
0.845,-0.00221136129609195
0.846,-0.0021887906593159503
0.847,-0.002166220022539949
0.848,-0.002143649385763945
0.849,-0.002121078748987944
0.85,-0.0020985081122119505
0.851,-0.0020759374754359414
0.852,-0.0020533668386599393
0.853,-0.00203079620188395
0.854,-0.0020082255651079316
0.855,-0.001985654928331939
0.856,-0.001963084291555942
0.857,-0.0019405136547799452
0.858,-0.0019179430180039456
0.859,-0.001895372381227941
0.86,-0.001872801744451944
0.861,-0.0018502311076759445
0.862,-0.001827660470899938
0.863,-0.0018050898341239376
0.864,-0.001782519197347939
0.865,-0.0017599485605719455
0.866,-0.001737377923795939
0.867,-0.00171480728701995
0.868,-0.0016922366502439452
0.869,-0.0016696660134679431
0.87,-0.001647095376691948
0.871,-0.0016245247399159432
0.872,-0.0016019541031399463
0.873,-0.0015793834663639476
0.874,-0.0015568128295879368
0.875,-0.0015342421928119434
0.876,-0.0015116715560359439
0.877,-0.0014891009192599452
0.878,-0.0014665302824839414
0.879,-0.0014439596457079436
0.88,-0.001421389008931944
0.881,-0.0013988183721559393
0.882,-0.0013762477353799442
0.883,-0.0013536770986039446
0.884,-0.0013311064618279434
0.885,-0.0013085358250519482
0.886,-0.0012859651882759539
0.887,-0.0012633945514999457
0.888,-0.001240823914723941
0.889,-0.0012182532779479432
0.89,-0.0011956826411719463
0.891,-0.0011731120043959433
0.892,-0.0011505413676199377
0.893,-0.0011279707308439425
0.894,-0.0011054000940679438
0.895,-0.0010828294572919504
0.896,-0.0010602588205159448
0.897,-0.0010376881837399475
0.898,-0.001015117546963944
0.899,-0.0009925469101879475
0.9,-0.0009699762734119506
0.901,-0.0009474056366359463
0.902,-0.0009248349998599477
0.903,-0.0009022643630839326
0.904,-0.0008796937263079539
0.905,-0.0008571230895319439
0.906,-0.0008345524527559444
0.907,-0.0008119818159799518
0.908,-0.0007894111792039419
0.909,-0.0007668405424279467
0.91,-0.0007442699056519476
0.911,-0.0007216992688759459
0.912,-0.0006991286320999464
0.913,-0.0006765579953239439
0.914,-0.0006539873585479422
0.915,-0.0006314167217719457
0.916,-0.0006088460849959397
0.917,-0.0005862754482199471
0.918,-0.000563704811443945
0.919,-0.0005411341746679563
0.92,-0.000518563537891939
0.921,-0.0004959929011159533
0.922,-0.00047342226433995296
0.923,-0.00045085162756394606
0.924,-0.0004282809907879457
0.925,-0.0004057103540119453
0.926,-0.00038313971723594534
0.927,-0.0003605690804599454
0.928,-0.0003379984436839402
0.929,-0.0003154278069079407
0.93,-0.0002928571701319494
0.931,-0.00027028653335594514
0.932,-0.0002477158965799348
0.933,-0.00022514525980395
0.934,-0.0002025746230279418
0.935,-0.00018000398625194532
0.936,-0.0001574333494759471
0.937,-0.00013486271269995105
0.9380000000000001,-0.00011229207592394286
0.9390000000000001,-8.972143914794594e-05
0.9400000000000001,-6.715080237194209e-05
0.9410000000000001,-4.458016559594907e-05
