lambda,returns
0.0,0.011182502677960008
0.001,0.011153453141032056
0.002,0.011124403604104102
0.003,0.011095354067176147
0.004,0.011066304530248193
0.005,0.011037254993320238
0.006,0.011008205456392283
0.007,0.01097915591946433
0.008,0.010950106382536375
0.009000000000000001,0.01092105684560842
0.01,0.010892007308680462
0.011,0.010862957771752514
0.012,0.010833908234824557
0.013000000000000001,0.010804858697896609
0.014,0.010775809160968645
0.015,0.010746759624040694
0.016,0.01071771008711274
0.017,0.010688660550184786
0.018000000000000002,0.01065961101325683
0.019,0.01063056147632888
0.02,0.010601511939400914
0.021,0.01057246240247297
0.022,0.010543412865545014
0.023,0.010514363328617061
0.024,0.010485313791689106
0.025,0.010456264254761151
0.026000000000000002,0.010427214717833201
0.027,0.010398165180905243
0.028,0.010369115643977293
0.029,0.010340066107049335
0.03,0.01031101657012138
0.031,0.010281967033193423
0.032,0.010252917496265473
0.033,0.010223867959337513
0.034,0.010194818422409565
0.035,0.010165768885481605
0.036000000000000004,0.010136719348553655
0.037,0.0101076698116257
0.038,0.010078620274697749
0.039,0.010049570737769794
0.04,0.010020521200841837
0.041,0.00999147166391388
0.042,0.00996242212698593
0.043000000000000003,0.009933372590057976
0.044,0.009904323053130017
0.045,0.009875273516202064
0.046,0.009846223979274114
0.047,0.009817174442346154
0.048,0.009788124905418197
0.049,0.009759075368490248
0.05,0.00973002583156229
0.051000000000000004,0.00970097629463434
0.052000000000000005,0.009671926757706385
0.053,0.00964287722077843
0.054,0.009613827683850473
0.055,0.009584778146922523
0.056,0.009555728609994566
0.057,0.009526679073066608
0.058,0.009497629536138651
0.059000000000000004,0.009468579999210709
0.06,0.009439530462282752
0.061,0.009410480925354795
0.062,0.009381431388426842
0.063,0.009352381851498883
0.064,0.009323332314570935
0.065,0.009294282777642987
0.066,0.009265233240715024
0.067,0.009236183703787077
0.068,0.00920713416685912
0.069,0.009178084629931166
0.07,0.009149035093003209
0.07100000000000001,0.00911998555607525
0.07200000000000001,0.009090936019147294
0.073,0.009061886482219346
0.074,0.009032836945291388
0.075,0.009003787408363438
0.076,0.008974737871435481
0.077,0.008945688334507528
0.078,0.008916638797579575
0.079,0.008887589260651616
0.08,0.00885853972372367
0.081,0.008829490186795711
0.082,0.008800440649867758
0.083,0.008771391112939805
0.084,0.008742341576011848
0.085,0.008713292039083892
0.08600000000000001,0.008684242502155942
0.08700000000000001,0.008655192965227987
0.088,0.008626143428300037
0.089,0.00859709389137208
0.09,0.008568044354444125
0.091,0.008538994817516169
0.092,0.008509945280588217
0.093,0.00848089574366026
0.094,0.008451846206732309
0.095,0.00842279666980435
0.096,0.008393747132876397
0.097,0.00836469759594844
0.098,0.00833564805902049
0.099,0.008306598522092534
0.1,0.008277548985164581
0.101,0.008248499448236626
0.10200000000000001,0.008219449911308668
0.10300000000000001,0.008190400374380714
0.10400000000000001,0.008161350837452756
0.105,0.008132301300524808
0.106,0.008103251763596855
0.107,0.008074202226668896
0.108,0.008045152689740945
0.109,0.00801610315281299
0.11,0.007987053615885035
