Date,Adj Close
2019/12/2,76.550003
2019/12/3,75.540001
2019/12/4,75.379997
2019/12/5,74.910004
2019/12/6,75.32
2019/12/9,75.400002
2019/12/10,75.809998
2019/12/11,76.830002
2019/12/12,77.660004
2019/12/13,77.720001
2019/12/16,77.279999
2019/12/17,77.980003
2019/12/18,77.910004
2019/12/19,77.589996
2019/12/20,78.610001
2019/12/23,78.949997
2019/12/24,78.639999
2019/12/26,78.599998
2019/12/27,78.839996
2019/12/30,78.739998
2019/12/31,78.790001
2020/1/2,79.849998
2020/1/3,80.32
2020/1/6,79.800003
2020/1/7,79.5
2020/1/8,79.769997
2020/1/9,80.129997
2020/1/10,79.940002
2020/1/13,81.279999
2020/1/14,81.370003
2020/1/15,82.449997
2020/1/16,83.160004
2020/1/17,83.459999
2020/1/21,82.400002
2020/1/22,82.209999
2020/1/23,82.360001
2020/1/24,81.480003
2020/1/27,80.220001
2020/1/28,81.269997
2020/1/29,83.169998
2020/1/30,83.660004
2020/1/31,81.660004
2020/2/3,83.339996
2020/2/4,86.510002
2020/2/5,87.610001
2020/2/6,83.120003
2020/2/7,84.199997
2020/2/10,85.720001
2020/2/11,87.239998
2020/2/12,89.129997
2020/2/13,87.050003
2020/2/14,88.139999
2020/2/18,88.050003
