Date,Adj Close
2019/2/19,51.455132
2019/2/20,51.455132
2019/2/21,52.059452
2019/2/22,52.829479
2019/2/25,52.459084
2019/2/26,52.488327
2019/2/27,52.488327
2019/2/28,53.024422
2019/3/1,52.732002
2019/3/4,52.780743
2019/3/5,52.634537
2019/3/6,52.663773
2019/3/7,52.907455
2019/3/8,53.258354
2019/3/11,53.560513
2019/3/12,53.921158
2019/3/13,53.901661
2019/3/14,53.755455
2019/3/15,54.125843
2019/3/18,53.921158
2019/3/19,52.995178
2019/3/20,53.21936
2019/3/21,53.823685
2019/3/22,54.233067
2019/3/25,54.418259
2019/3/26,54.808144
2019/3/27,54.457245
2019/3/28,53.813938
2019/3/29,54.135597
2019/4/1,53.599503
2019/4/2,53.511776
2019/4/3,53.472786
2019/4/4,53.190125
2019/4/5,53.716465
2019/4/8,52.965939
2019/4/9,53.238853
2019/4/10,53.014671
2019/4/11,53.541016
2019/4/12,53.589752
2019/4/15,53.482533
2019/4/16,52.68327
2019/4/17,52.722256
2019/4/18,52.449337
2019/4/22,52.205666
2019/4/23,52.819725
2019/4/24,53.024422
2019/4/25,53.375317
2019/4/26,53.511776
2019/4/29,53.248608
2019/4/30,54.14534
2019/5/1,53.589752
2019/5/2,53.572575
2019/5/3,54.240025
2019/5/6,54.092793
2019/5/7,53.925926
2019/5/8,53.268299
2019/5/9,53.395901
2019/5/10,54.603195
2019/5/13,55.408062
2019/5/14,54.81913
2019/5/15,54.81913
2019/5/16,55.182304
2019/5/17,55.417873
2019/5/20,55.673077
2019/5/21,55.309902
2019/5/22,55.653442
2019/5/23,56.291443
2019/5/24,56.183483
2019/5/28,55.133228
2019/5/29,54.465782
2019/5/30,54.720978
2019/5/31,55.074333
2019/6/3,55.947906
2019/6/4,55.53566
2019/6/5,56.89019
2019/6/6,57.135574
2019/6/7,56.723324
2019/6/10,56.438679
2019/6/11,56.114769
2019/6/12,56.880371
2019/6/13,56.880371
2019/6/14,57.665607
2019/6/17,57.292622
2019/6/18,57.047234
2019/6/19,57.80302
2019/6/20,58.009144
2019/6/21,58.058228
2019/6/24,57.930622
2019/6/25,57.871727
2019/6/26,56.477943
2019/6/27,56.44849
2019/6/28,56.841106
2019/7/1,56.595726
2019/7/2,57.155205
2019/7/3,57.891357
2019/7/5,57.636162
2019/7/8,57.793209
2019/7/9,57.793209
2019/7/10,57.832466
2019/7/11,57.910992
2019/7/12,57.498745
2019/7/15,57.538002
2019/7/16,57.322067
2019/7/17,57.587086
2019/7/18,58.038593
2019/7/19,57.184647
2019/7/22,57.2141
2019/7/23,57.194466
2019/7/24,56.939262
2019/7/25,56.89019
2019/7/26,57.606712
2019/7/29,58.087669
2019/7/30,57.479115
2019/7/31,57.14539
2019/8/1,58.284607
2019/8/2,57.99807
2019/8/5,57.523811
2019/8/6,58.195679
2019/8/7,58.403172
2019/8/8,59.351688
2019/8/9,59.598698
2019/8/12,59.22324
2019/8/13,59.371449
2019/8/14,59.055275
2019/8/15,60.537338
2019/8/16,60.468178
2019/8/19,60.833752
2019/8/20,60.725063
2019/8/21,61.31789
2019/8/22,61.396931
2019/8/23,60.843632
2019/8/26,61.663704
2019/8/27,61.811913
2019/8/28,61.722992
2019/8/29,62.276291
2019/8/30,62.296051
2019/9/3,63.610149
2019/9/4,63.708961
2019/9/5,62.641869
2019/9/6,62.009518
2019/9/9,60.715187
2019/9/10,60.260689
2019/9/11,60.517578
2019/9/12,60.893036
2019/9/13,60.537338
2019/9/16,60.725063
2019/9/17,61.624184
2019/9/18,61.881077
2019/9/19,62.098442
2019/9/20,62.355339
2019/9/23,62.43438
2019/9/24,63.323612
2019/9/25,63.560749
2019/9/26,64.26226
2019/9/27,63.244576
2019/9/30,63.185291
2019/10/1,63.3829
2019/10/2,62.819714
2019/10/3,63.234692
2019/10/4,64.143692
2019/10/7,63.679306
2019/10/8,63.333496
2019/10/9,63.827518
2019/10/10,63.560749
2019/10/11,63.116131
2019/10/14,62.720909
2019/10/15,62.4739
2019/10/16,62.780193
2019/10/17,62.918518
2019/10/18,63.244576
2019/10/21,63.185291
2019/10/22,62.967918
2019/10/23,62.533184
2019/10/24,63.679306
2019/10/25,62.888878
2019/10/28,61.762508
2019/10/29,62.226887
2019/10/30,63.135887
2019/10/31,63.535969
2019/11/1,62.959454
2019/11/4,61.299488
2019/11/5,60.365135
2019/11/6,60.991352
2019/11/7,59.64946
2019/11/8,59.251865
2019/11/11,59.222046
2019/11/12,59.231987
2019/11/13,60.126579
2019/11/14,60.394955
2019/11/15,60.534115
2019/11/18,60.822372
2019/11/19,61.070869
2019/11/20,61.329308
2019/11/21,61.577808
2019/11/22,61.388947
2019/11/25,60.832314
2019/11/26,61.309429
2019/11/27,61.150391
2019/11/29,60.931709
2019/12/2,60.504295
2019/12/3,60.762733
2019/12/4,61.339249
2019/12/5,61.468468
2019/12/6,61.090748
2019/12/9,60.911831
2019/12/10,61.070869
2019/12/11,61.080811
2019/12/12,60.404896
2019/12/13,60.623577
2019/12/16,61.498287
2019/12/17,61.707027
2019/12/18,61.965462
2019/12/19,62.025105
2019/12/20,62.720894
2019/12/23,61.915764
2019/12/24,61.905823
2019/12/26,61.905823
2019/12/27,62.164261
2019/12/30,62.213963
2019/12/31,62.46246
2020/1/2,61.339249
2020/1/3,61.935646
2020/1/6,62.213963
2020/1/7,61.895885
2020/1/8,61.876003
2020/1/9,62.353119
2020/1/10,62.681137
2020/1/13,63.30735
2020/1/14,63.506149
2020/1/15,64.311279
2020/1/16,64.987198
2020/1/17,65.255577
2020/1/21,65.81221
2020/1/22,66.150169
2020/1/23,66.706802
2020/1/24,67.084518
2020/1/27,66.845963
2020/1/28,66.667046
2020/1/29,66.905602
2020/1/30,67.661034
2020/1/31,68.098396
2020/2/3,68.068581
2020/2/4,66.965248
2020/2/5,67.501999
2020/2/6,67.32
2020/2/7,67.139999
2020/2/10,67.559998
2020/2/11,67.370003
2020/2/12,67.360001
2020/2/13,67.919998
2020/2/14,68.510002
2020/2/18,68.860001
